Tournament Date,Player ID,Player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate
2025-10-10,228,Dry,28.571,8.031,28.285,3,4.059,0,28.571,0
2025-10-17,228,Dry,32.394,10.161,27.072,5,4.239,0,32.394,0
2025-10-23,228,Dry,29.464,8.11,26.085,2,4.121,0,29.464,0
2025-11-15,228,Dry,36.923,10.768,30.301,4,4.396,0,36.923,0
2025-06-05,238,Progenitor,26.496,5.905,32.234,0,4.516,0,26.496,0
2025-06-11,238,Progenitor,27.885,4.924,35.173,0,5.103,0,27.885,0
2025-06-17,238,Progenitor,27.465,4.824,33.582,1,5.359,0,27.465,0
2025-07-18,238,Progenitor,22.047,4.291,31.397,0,4.643,0,22.047,0
2025-07-24,238,Progenitor,27.273,6.54,32.469,2,4.571,0,27.273,0
2025-08-15,238,Progenitor,30.357,9.77,31.531,5,3.676,0,30.357,0
2025-10-17,238,Progenitor,25.373,5.866,27.907,1,4.647,0,25.373,0
2025-10-23,238,Progenitor,35.185,9.233,32.552,4,4.5,0,35.185,0
2025-11-15,238,Progenitor,31.496,8.193,30.497,1,4.4,0,31.496,0
2025-06-05,241,yasashiikumo,21.053,4.151,28.407,0,4.688,0,21.053,0
2025-08-01,241,yasashiikumo,30.645,5.366,36.325,1,4.895,0,30.645,0
2025-10-10,241,yasashiikumo,31.852,6.054,33.94,0,4.791,0,31.852,0
2025-10-23,241,yasashiikumo,26.733,6.627,31.648,2,4.296,0,26.733,0
2025-11-15,241,yasashiikumo,35.099,6.622,33.061,0,4.962,0,35.099,0
2025-08-15,250,md22,27.731,6.623,29.908,1,4.212,0,27.731,0
2025-11-15,250,md22,36.667,10.593,29.122,4,4.236,0,36.667,0
2025-10-10,258,Sg,20.168,3.178,37.707,0,5.083,0,20.168,0
2025-06-17,260,AnotherWish,27.344,5.352,35.849,1,5.257,0,27.344,0
2025-10-10,260,AnotherWish,25.18,8.378,33,5,3.971,0,25.18,0
2025-06-05,268,civiltwlight1,54.839,15.353,27.767,0,4,0,54.839,0
2025-06-05,268,iryd,47.674,15.48,28.74,5,3.805,0,47.674,0
2025-06-24,268,iryd,50.427,14.915,26.219,4,3.864,0,50.427,0
2025-07-02,268,iryd,62.774,16.558,26.321,3,4.337,0,62.774,0
2025-10-17,268,iryd,54.622,21.007,24.926,11,3.738,0,54.622,0
2025-10-23,268,iryd,48.387,15.073,29.404,7,3.933,0,48.387,0
2025-10-23,274,Mami,41.964,13.197,24.38,2,3.702,0,41.964,0
2025-06-11,276,hmsuis,25.532,4.476,34.595,1,5.042,0,25.532,0
2025-07-24,276,hmsuis,29.286,6.671,33.987,2,4.707,0,29.286,0
2025-08-15,276,hmsuis,22.321,7.246,30.232,3,3.72,0,22.321,0
2025-10-10,276,hmsuis,27.338,6.082,33.312,2,4.737,0,27.338,0
2025-06-05,277,Chemist,27.184,6.41,29.402,2,4.643,0,27.184,0
2025-07-18,277,Chemist,21.552,5.458,31.232,2,4.4,0,21.552,0
2025-07-24,277,Chemist,22.069,4.476,31.616,2,5.312,0,22.069,0
2025-10-03,277,Chemist,26.667,7.08,29.672,4,4.25,0,26.667,0
2025-10-10,277,Chemist,27.338,6.211,31.876,0,4.474,0,27.338,0
2025-10-17,277,Chemist,21.739,5.186,25.604,1,4.6,0,21.739,0
2025-10-23,277,Chemist,29.464,8.202,26.401,3,4.121,0,29.464,0
2025-10-23,285,miiarad,14.851,2.934,38.149,1,4.867,0,14.851,0
2025-06-11,301,channina,83.178,31.344,26.834,13,3.461,0,83.178,0
2025-07-24,301,channina,80.451,34.969,25.686,20,3.252,0,80.451,0
2025-10-23,301,channina,84.694,36.344,27.319,18,3.048,0,84.694,0
2025-06-05,311,beautiful,36.364,7.452,31.272,1,4.654,0,36.364,0
2025-06-17,311,SAVAGEGENIUS,33.594,5.896,34.828,1,5.279,0,33.594,0
2025-06-24,311,SAVAGEGENIUS,30.631,6.463,33.76,0,4.5,0,30.631,0
2025-07-02,311,SAVAGEGENIUS,37.778,10.162,27.28,6,4.51,0,37.778,0
2025-07-18,311,beautiful,25.0,3.806,35.597,1,5.103,0,25,0
2025-07-24,311,beautiful,31.579,6.009,33.922,1,4.952,0,31.579,0
2025-08-08,311,beautiful,39.024,6.923,32.615,0,5.359,0,39.024,0
2025-10-23,311,beautiful,38.889,8.346,33.336,2,4.738,0,38.889,0
2025-10-17,317,WORSTPLAYER,20.0,5.873,25.252,1,4.217,0,20,0
2025-06-24,335,xeyz,22.609,2.664,41.282,0,5.692,0,22.609,0
2025-07-02,335,xeyz,18.182,2.4,32.638,0,5.708,0,18.182,0
2025-10-23,335,xeyz,12.871,2.796,36.355,1,4.769,0,12.871,0
2025-10-23,349,Porte,19.388,3.234,35.244,1,5.211,0,19.388,0
2025-10-23,353,Solosion,19.328,2.618,38.577,0,5.348,0,19.328,0
2025-06-24,365,spanky,15.957,5.922,35.112,3,3.733,0,15.957,0
2025-07-02,365,spanky,25.547,6.166,29.578,2,4.743,0,25.547,0
2025-07-07,365,spanky,18.994,2.62,30.784,0,5.676,0,18.994,0
2025-07-18,365,spanky,22.449,6.388,27.513,0,3.818,0,22.449,0
