Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Player ID
2026-01-29 22:24:05,11.548,Dry,28.689,8.865,2,8,1,4.057,18,0,28.689,0,4,9,35,122,2,4,0,228
2026-01-05 22:21:25,10.204,Progenitor,28.455,7.383,4,13,0,4.514,10,0,28.455,0,6,2,35,123,0,6,0,238
2026-01-16 22:29:31,9.889,Progenitor,29.915,7.743,1,10,0,3.971,15,0,29.915,0,4,6,35,117,5,1,0,238
2026-01-05 22:21:25,10.27,yasashiikumo,27.273,4.981,0,30,1,5.128,8,0,27.273,0,3,4,39,143,3,2,1,241
2026-01-11 09:48:07,9.62,yasashiikumo,30.921,5.376,0,10,1,5.213,8,0,30.921,0,1,2,47,152,2,4,0,241
2026-01-16 22:29:31,9.62,yasashiikumo,35.043,10.394,2,10,0,3.683,23,0,35.043,0,7,8,41,117,5,1,0,241
2026-01-29 22:24:05,9.62,yasashiikumo,30.968,6.006,2,28,2,4.917,12,0,30.968,0,6,3,48,155,4,2,0,241
2026-01-05 22:21:25,5.389,Rhummy,7.317,1.497,0,13,0,5.667,3,0,7.317,0,1,2,9,123,0,6,0,253
2026-01-16 22:29:31,6.343,Patoche49,13.953,3.909,4,17,3,4.389,5,0,13.953,0,4,2,18,129,2,4,0,259
2026-01-05 22:21:25,9.618,Provenance,27.333,6.712,2,27,1,4.463,13,0,27.333,0,3,4,41,150,3,2,1,289
2026-01-16 22:29:31,10.158,Provenance,25.581,6.217,1,17,1,4.303,16,0,25.581,0,5,5,33,129,2,4,0,289
2026-01-16 22:29:31,6.546,ss_r_white_pony,16.107,3.129,1,18,0,4.708,7,0,16.107,0,2,2,24,149,2,4,0,291
2026-01-11 09:48:07,22.377,channina,85.621,34.677,14,5,0,3.687,70,0,85.621,0,21,43,131,153,6,0,0,301
2026-01-05 22:21:25,10.304,Hyonoka,20.0,5.686,2,27,4,4.2,11,0,20,0,4,3,30,150,3,2,1,317
2026-01-05 22:21:25,8.5,Flato,24.476,3.857,1,30,1,5.4,5,0,24.476,0,4,0,35,143,3,2,1,327
2026-01-16 22:29:31,8.0,Flato,23.596,6.245,1,9,1,4.095,9,0,23.596,0,4,3,21,89,3,3,0,327
2026-01-29 22:24:05,8.0,Flato,29.032,5.391,0,28,1,4.978,13,0,29.032,0,4,2,45,155,4,2,0,327
2026-01-29 22:24:05,7.134,xeyz,23.188,3.74,1,16,0,5.344,6,0,23.188,0,2,3,32,138,4,2,0,335
2026-01-11 09:48:07,6.5,arpia97,15.0,2.424,0,12,2,5.619,4,0,15,0,1,1,21,140,2,4,0,368
2026-01-11 09:48:07,9.405,florenz,31.373,5.145,0,5,2,5.375,7,0,31.373,0,3,0,48,153,6,0,0,369
2026-01-05 22:21:25,8.386,AnnaYanami,26.0,5.274,2,27,1,4.846,9,0,26,0,2,5,39,150,3,2,1,403
2026-01-29 22:24:05,8.436,AnnaYanami,23.188,4.091,1,16,0,5.188,7,0,23.188,0,3,2,32,138,4,2,0,403
2026-01-16 22:29:31,5.0,FoopyPoopy,5.618,0.79,0,9,0,5.8,1,0,5.618,0,1,0,5,89,3,3,0,410
2026-01-29 22:24:05,5.0,FoopyPoopy,8.387,1.587,0,24,8,5.154,5,0,8.387,0,1,0,13,155,2,4,0,410
