Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Offlist hit
376,2026-03-18 15:43:11,100.34,qwecocacola,48.031,92.186,0,5,0,4.508,20,0,0,48.031,6,7,61,127,3,3,0,93.548,33.333,24.409,31,3,1,29,2,0,0,4.355,32
378,2026-03-18 15:43:11,58.09,erzakuran,10.87,27.245,1,7,7,4.3,8,0,0,10.87,2,3,14,133,5,6,0,60,1.299,17.293,23,2,1,13,10,3,0,3.533,1
393,2026-05-13 18:19:33,79.456,Kyuuuu,38.69,61.034,2,5,1,5.169,16,0,0,38.69,3,7,65,168,4,2,0,80.645,14.151,36.905,62,6,0,50,12,0,0,4.806,15
394,2026-03-13 15:56:00,121.93,Komari,71.97,0.0,9,4,1,4.337,35,0,0,71.97,16,16,95,132,4,1,0,92.982,56,43.182,57,3,0,53,4,0,2,4.368,42
399,2026-05-25 15:51:09,95.101,ElJuanchi,37.405,71.014,4,8,1,5.585,7,0,0,37.405,7,5,60,168,14,18,1,97.143,23.529,22.222,35,5,2,34,7,1,1,5.229,26
405,2026-05-25 15:51:09,81.144,anicomi,28.346,55.104,1,8,1,5.071,2,0,0,28.346,5,5,36,127,6,5,0,67.647,2.985,27.957,34,4,2,23,14,1,0,4.147,13
413,2026-03-13 15:56:00,100.0,zokie,36.264,0.0,4,6,1,4.424,9,0,0,36.264,6,3,33,91,2,3,0,82.143,15.873,30.769,28,1,1,23,5,3,0,3.786,10
417,2026-05-25 15:51:09,95.498,YellowRose,46.207,114.645,7,8,3,5.326,8,0,0,46.207,12,12,67,153,11,11,0,87.755,25,36.296,52,8,4,45,12,3,2,4.816,24
419,2026-05-25 15:51:09,86.993,keysha18,49.655,80.667,3,6,2,5.867,6,0,0,49.655,7,7,72,155,12,9,0,86.842,29.787,36.129,56,4,3,44,13,1,0,5.605,28
430,2026-04-30 15:50:01,110.31,HaruUrara,57.143,142.046,3,2,1,4.203,26,0,0,57.143,8,11,64,112,3,2,0,87.179,41.096,34.821,39,6,0,34,5,0,0,3.615,30
431,2026-05-25 15:51:09,97.168,Luna,38.816,40.403,0,9,5,5.949,8,0,0,38.816,3,6,59,152,8,7,0,79.167,28.205,23.485,35,2,2,26,10,3,0,4.917,33
432,2026-04-30 15:50:01,106.7,IDeja,50.676,111.505,6,7,3,4.6,23,0,0,50.676,9,17,75,148,7,9,1,96,22.826,43.243,64,9,2,57,7,2,0,4.54,21
451,2026-05-15 15:47:39,82.51,onai,46.711,56.551,2,9,1,6.028,9,0,0,46.711,3,5,71,152,6,10,0,95,29.464,26.316,40,2,1,38,2,1,1,5.625,33
453,2026-04-30 15:50:01,92.45,RyoutaVN,33.333,72.619,1,4,4,4.625,14,0,0,33.333,2,9,40,120,1,4,0,96,16.842,20.833,25,5,0,24,1,0,0,3.8,16
462,2026-04-30 15:50:01,69.28,hakohoka,15.827,42.64,2,9,4,5.682,7,0,0,15.827,5,4,22,148,10,11,1,94.118,9.353,8.929,17,5,0,16,1,0,0,5.444,13
466,2026-05-21 18:41:49,91.37,metak,34.783,45.679,1,6,2,5.768,7,0,0,34.783,2,3,56,161,3,1,1,80.769,12.844,32.298,52,5,0,42,10,0,0,5.404,14
489,2026-05-15 15:47:39,87.32,zomg,38.931,87.667,5,7,4,5.571,8,0,0,38.931,10,3,51,144,16,16,1,92.308,26.263,24.427,32,9,3,25,10,0,0,4.731,26
493,2026-05-13 18:19:33,60.0,chiabobo,6.289,5.974,0,7,13,5.8,1,0,0,6.289,0,1,10,159,1,5,0,10.204,4.545,30.818,49,1,2,5,44,0,0,4.653,5
495,2026-05-25 15:51:09,88.64,AppuruPai,32.576,35.277,0,8,5,5.907,5,0,0,32.576,2,2,43,132,2,3,0,64.583,14.286,36.364,48,3,3,31,17,0,0,4.833,12
505,2026-05-25 15:51:09,105.0,MaikaSasaki,46.032,90.174,3,7,0,4.966,16,0,0,46.032,7,4,58,126,3,2,0,70.37,27.778,42.857,54,6,2,38,16,1,1,4.426,20
