Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Offlist hit
169,2026-05-16 18:27:43,77.0,yashadox,27.941,57.971,0,4,0,4.421,9,0,27.941,0,3,2,38,136,2,3,1,63.889,15,26.471,36,1,0,23,13,3,0,3.833,15
170,2026-06-04 14:12:44,71.11,hubcioskubcio,15.385,41.254,3,6,1,4.062,6,0,15.385,0,4,3,17,111,5,7,0,82.353,4.211,16.346,17,5,1,14,3,1,0,3.765,4
171,2026-03-16 22:36:01,22.03,JustAWeirdo,26.087,17.565,2,7,0,5.083,8,0,26.087,0,2,2,28,142,5,10,0,92,5.714,23.913,27,5,1,23,4,1,1,4.727,5
175,2026-06-24 03:32:35,95.0,Kirox,41.085,92.57,4,8,2,4.636,3,0,41.085,0,7,14,61,157,15,11,0,82.979,4.598,36.434,55,9,2,42,13,3,0,4.055,19
176,2026-05-17 18:37:41,103.159,Spitzell,41.667,92.744,3,9,0,4.87,8,0,41.667,0,4,14,54,151,4,7,1,91.429,18.966,29.63,35,7,1,32,3,0,1,4.371,22
180,2026-05-31 22:15:29,85.0,psirockin,22.857,60.44,2,2,1,3.833,9,0,22.857,0,6,3,24,105,3,2,0,65.517,6.579,27.619,29,4,0,19,10,1,0,3.172,5
181,2026-06-15 21:04:50,93.3,Yolowolf75,38.889,76.174,2,6,0,4.238,15,0,38.889,0,5,9,42,118,3,8,0,73.81,5.714,40.678,48,3,1,34,14,3,0,3.952,11
191,2026-05-31 22:15:29,118.97,redeyes,52.294,124.732,7,7,2,4.293,28,0,52.294,0,10,12,82,167,6,14,2,85.106,32.743,44.954,54,9,3,45,9,3,1,3.852,37
199,2026-06-21 18:07:35,85.89,BijouKoseki,32.886,76.926,3,5,1,4.224,14,0,32.886,0,8,6,49,149,9,3,0,79.545,13.333,29.53,44,7,2,35,9,2,0,3.568,14
205,2026-05-07 17:27:53,102.539,sssthnoob,37.5,91.485,3,5,1,4.089,19,0,37.5,0,8,5,45,120,3,3,0,77.273,14.474,36.667,44,6,1,34,10,1,0,3.477,11
217,2026-05-16 18:27:43,115.0,ShelterRin,37.037,107.353,1,1,0,3.925,18,0,37.037,0,6,9,40,108,2,3,1,81.818,25.581,20.37,22,1,0,18,4,0,0,3.045,22
