Player ID,PlayerName,ELONOWR,RANK,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples,WINSTREAK,LOSESTREAK,TIESTREAK,ELO
169,yashadox,79.19,0.264,0.279,0.0,0.0,0.511,3.0,2.0,2,3,1,23.0,15.0,36.0,13.0,1.0,0.0,3.0,0.0,3.833,136.0,1,2,3,1,79.19
170,hubcioskubcio,71.2,0.237,0.165,0.0,0.5,0.552,3.0,2.0,8,12,1,15.75,2.5,18.5,2.75,2.75,0.5,1.0,0.0,3.538,110.5,4,8,12,1,71.2
171,JustAWeirdo,63.98,0.213,0.222,0.0,0.0,0.417,1.0,0.5,5,10,0,21.5,3.5,24.5,3.0,3.5,0.5,1.0,0.0,4.716,117.0,2,4,6,0,63.98
175,Kirox,87.91,0.293,0.339,0.001,0.667,0.536,4.333,6.5,17,12,0,29.667,10.0,37.167,7.5,4.5,0.333,1.5,0.0,3.688,111.167,6,17,12,0,87.91
176,Spitzell,88.81,0.296,0.387,0.001,0.0,0.493,4.0,7.0,4,7,1,32.0,17.5,33.5,1.5,4.5,0.5,0.0,0.5,4.342,129.5,2,4,7,1,88.81
180,psirockin,82.11,0.274,0.229,0.001,1.0,0.595,6.0,3.0,3,2,0,19.0,5.0,29.0,10.0,4.0,0.0,1.0,0.0,3.172,105.0,1,3,2,0,82.11
181,Yolowolf75,92.03,0.307,0.362,0.001,0.0,0.554,3.667,5.0,5,9,0,26.0,7.667,35.667,9.667,2.0,0.667,2.667,0.333,3.743,94.0,3,5,9,0,92.03
191,redeyes,107.1,0.357,0.488,0.001,0.5,0.572,7.25,8.75,6,14,2,41.5,21.0,49.75,8.25,6.75,2.25,1.75,0.25,3.514,128.25,4,6,14,2,107.1
199,BijouKoseki,86.55,0.289,0.31,0.001,0.5,0.553,7.0,5.0,9,3,0,28.5,12.0,37.0,8.5,7.0,1.5,2.0,0.0,3.284,129.5,2,9,3,0,86.55
205,sssthnoob,93.94,0.313,0.375,0.001,1.0,0.559,8.0,5.0,3,3,0,34.0,11.0,44.0,10.0,6.0,1.0,1.0,0.0,3.477,120.0,1,3,3,0,93.94
217,ShelterRin,95.68,0.319,0.37,0.0,0.0,0.582,6.0,9.0,2,3,1,18.0,22.0,22.0,4.0,1.0,0.0,0.0,0.0,3.045,108.0,1,2,3,1,95.68
225,MythAndroid,72.0,0.24,0.21,0.0,1.5,0.512,3.5,4.0,3,9,0,24.0,1.5,42.5,18.5,5.0,2.0,4.0,0.0,3.628,121.5,2,3,9,0,72.0
228,Dry,107.18,0.357,0.455,0.001,0.667,0.608,11.0,11.667,10,8,0,47.0,11.667,56.333,9.333,5.0,0.0,2.0,0.667,3.722,128.333,3,10,8,0,107.18
237,transfer,72.86,0.243,0.141,0.001,2.0,0.595,4.0,3.0,3,3,0,11.0,7.0,46.0,35.0,13.0,3.0,3.0,0.0,2.804,128.0,1,3,3,0,72.86
238,Progenitor,111.19,0.371,0.524,0.001,0.4,0.575,9.2,11.0,13,15,1,43.0,27.6,46.2,3.2,6.2,1.0,0.6,0.6,3.588,131.6,5,13,15,1,111.19
