Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Player ID
2026-01-09 05:13:22,9.365,Zozo,29.448,6.919,3,47,0,4.562,16,0,0,29.448,5,7,48,163,2,3,1,149
2026-01-04 22:04:34,9.714,Bommie,20.122,4.193,1,38,0,4.545,10,0,0,20.122,3,5,33,164,1,5,0,150
2026-01-04 22:04:34,5.761,JustAWeirdo,13.497,2.433,1,29,1,5.0,5,0,0,13.497,1,3,22,163,4,2,0,171
2026-01-09 05:13:22,5.761,JustAWeirdo,8.73,1.135,0,26,0,5.273,1,0,0,8.73,0,1,11,126,2,4,0,171
2026-01-19 20:30:37,5.761,JustAWeirdo,9.023,2.487,3,46,1,4.333,5,0,0,9.023,5,0,12,133,4,2,0,171
2026-01-09 05:13:22,8.799,ShelterRin,20.859,3.121,1,47,0,5.353,5,0,0,20.859,1,2,34,163,2,3,1,217
2026-01-19 20:30:37,8.51,Lakumix,24.812,5.467,3,38,0,4.455,12,0,0,24.812,7,1,33,133,2,4,0,286
2026-01-04 22:04:34,9.435,Provenance,25.61,7.144,3,38,1,4.0,20,0,0,25.61,6,8,42,164,1,5,0,289
2026-01-09 05:13:22,9.435,Provenance,24.54,5.588,2,47,0,4.725,14,0,0,24.54,3,9,40,163,2,3,1,289
2026-01-19 20:30:37,8.692,ss_r_white_pony,23.704,6.238,4,38,0,3.812,14,0,0,23.704,7,5,32,135,3,3,0,291
2026-01-09 05:13:22,7.715,FeyFey,15.714,2.808,2,33,4,5.227,4,0,0,15.714,3,0,22,140,4,2,0,292
2026-01-19 20:30:37,7.715,FeyFey,19.259,5.615,4,36,0,3.731,14,0,0,19.259,7,4,26,135,3,3,0,292
2026-01-04 22:04:34,9.879,Nephirea,27.607,5.027,1,42,0,4.867,10,0,0,27.607,4,2,45,163,3,3,0,318
2026-01-09 05:13:22,10.754,Selaph,37.857,9.844,3,33,0,4.283,24,0,0,37.857,5,13,53,140,4,2,0,347
2026-01-19 20:30:37,8.562,Solosion,20.301,4.615,2,46,0,4.222,12,0,0,20.301,7,2,27,133,4,2,0,353
2026-01-04 22:04:34,6.668,chommy,15.0,4.076,4,47,4,4.519,11,0,0,15,7,3,27,180,4,2,0,357
2026-01-19 20:30:37,6.668,chommy,18.797,4.25,3,38,0,4.56,9,0,0,18.797,6,2,25,133,2,4,0,357
2026-01-04 22:04:34,8.0,kabao,21.111,4.61,2,47,1,4.763,13,0,0,21.111,6,7,38,180,4,2,0,398
2026-01-19 20:30:37,7.111,ElJuanchi,14.815,3.197,2,36,0,4.35,6,0,0,14.815,3,3,20,135,3,3,0,399
2026-01-09 05:13:22,4.915,FoopyPoopy,5.556,1.739,1,26,2,3.857,3,0,0,5.556,1,1,7,126,2,4,0,410
2026-01-09 05:13:22,5.5,Luna,9.804,1.134,0,36,4,5.8,2,0,0,9.804,2,0,15,153,3,2,1,431
