Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE
335,2026-05-24 17:59:02,75.0,xeyz,17.606,27.925,0,33,4,5.08,6,0,0,17.606,3,1,25,142,5,0,1
336,2026-02-06 06:03:08,10.0,fiftypercentweeb,23.967,7.082,0,22,0,4.276,13,0,0,23.967,3,4,29,121,3,3,0
347,2026-06-03 21:55:49,91.63,Selaph,37.857,84.419,4,33,0,4.283,24,0,0,37.857,11,13,53,140,9,3,0
353,2026-03-07 22:02:31,91.22,Solosion,22.321,42.801,2,46,1,4.84,4,0,0,22.321,7,2,27,133,7,5,0
357,2026-05-24 17:59:02,86.05,chommy,19.014,37.162,4,47,4,5.037,9,0,0,19.014,7,3,27,180,13,9,2
379,2026-02-06 06:03:08,11.0,CipherKai,27.407,8.028,1,29,0,4.514,15,0,0,27.407,4,6,37,135,5,1,0
391,2026-02-06 06:03:08,8.0,rinshantsumo,6.015,1.529,0,23,2,4.5,2,0,0,6.015,1,0,8,133,0,6,0
394,2026-05-24 17:59:02,105.0,Komari,30.282,67.19,3,33,1,4.512,14,0,0,30.282,6,6,43,142,5,0,1
398,2026-01-04 22:04:34,8.0,kabao,21.111,4.61,2,47,1,4.763,13,0,0,21.111,6,7,38,180,4,2,0
399,2026-06-03 21:55:49,66.47,ElJuanchi,16.552,29.387,2,36,0,4.583,7,0,0,16.552,6,3,24,145,7,5,0
410,2026-01-09 05:13:22,4.915,FoopyPoopy,5.556,1.739,1,26,2,3.857,3,0,0,5.556,1,1,7,126,2,4,0
430,2026-03-07 22:02:31,100.0,HaruUrara,32.394,86.71,2,26,0,4.217,22,0,0,32.394,6,5,46,142,6,0,0
431,2026-06-03 21:55:49,63.75,Luna,18.248,28.747,0,48,4,5.8,6,0,0,9.804,2,3,29,159,10,6,2
441,2026-05-24 17:59:02,80.0,Dav1d,14.744,27.83,0,46,1,4.739,8,0,0,14.744,1,2,23,156,1,3,2
453,2026-06-03 21:55:49,60.42,RyoutaVN,21.127,36.282,1,37,1,4.88,9,0,0,21.127,3,5,30,155,5,7,0
505,2026-06-03 21:55:49,75.0,MaikaSasaki,20.69,49.978,3,36,0,4.0,13,0,0,20.69,5,6,30,145,4,2,0
