Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Offlist hit
164,2026-05-17 11:44:12,76.43,IAmAsianNoob,37.107,43.526,2,8,2,5.925,8,0,0,37.107,4,4,59,159,14,18,0,93.103,26.596,26.144,40,4,2,34,9,1,0,5.72,25
170,2026-03-24 19:06:22,64.02,hubcioskubcio,21.622,14.503,1,6,4,6.333,3,0,0,21.622,2,1,32,148,5,6,0,90,7.759,21.622,32,4,0,23,9,1,0,6.2,9
171,2026-06-05 11:50:28,92.252,JustAWeirdo,39.062,73.444,4,9,4,5.857,9,0,0,39.062,9,8,55,160,59,57,3,97.143,8.081,25.899,38,10,2,34,9,2,1,5.111,28
172,2026-06-05 11:50:28,94.617,oolli,41.0,88.623,3,9,4,5.404,9,0,0,41,8,7,55,160,26,26,2,85.366,9.412,48.413,71,8,5,50,26,5,0,4.745,13
174,2026-05-17 11:44:12,85.28,TateyamaAyano,28.333,66.481,4,8,3,4.647,7,0,0,28.333,4,5,35,124,2,9,0,71.053,8.537,33.065,41,8,4,27,16,5,0,3.526,10
176,2026-05-17 11:44:12,97.245,Spitzell,48.387,101.18,3,6,2,5.238,9,0,0,48.387,7,9,75,155,24,13,0,91.228,29.808,39.583,57,7,2,52,7,3,1,5.088,31
191,2026-03-21 23:58:10,90.0,redeyes,47.0,102.589,0,6,0,4.426,19,0,0,47,10,5,47,100,4,1,0,79.63,8.696,54,54,4,3,43,11,1,0,3.981,4
201,2026-01-11 17:19:26,11.6,rorf,42.056,7.987,2,8,0,5.0,10,0,0,42.056,4,3,45,107,3,2,0,77.778,30,25.234,27,6,1,21,6,2,1,3.852,24
202,2026-01-05 18:59:48,14.918,mekoKicco,53.39,13.729,4,5,1,4.587,22,0,0,53.39,5,10,63,118,4,1,0,81.579,40,32.203,38,1,0,31,7,2,2,3.921,32
205,2026-03-29 18:09:19,110.99,sssthnoob,46.97,96.887,5,9,1,5.0,18,0,0,46.97,11,10,62,132,11,15,0,80.851,20.635,51.515,68,8,4,52,16,5,0,4.324,13
217,2026-03-21 23:58:10,94.15,ShelterRin,59.0,132.572,2,8,1,4.557,22,0,0,59,13,10,61,134,7,3,0,88,49.333,32.09,43,3,4,34,9,1,1,3.744,37
220,2026-05-19 16:16:06,115.0,Bofu,61.006,145.489,8,10,1,4.412,31,0,0,61.006,11,16,97,159,5,1,0,94.231,44.86,32.704,52,6,0,49,3,1,3,3.904,48
225,2026-03-24 19:06:22,80.0,MythAndroid,22.314,36.034,1,7,3,5.296,7,0,0,22.314,4,2,27,121,5,5,0,47.273,1.786,45.455,55,6,4,26,29,2,0,4.291,1
238,2026-04-09 15:36:48,105.14,Progenitor,49.324,114.002,5,8,0,4.894,25,0,0,49.324,15,10,73,148,12,8,1,96.774,33.333,34.579,49,8,3,40,9,1,1,4.71,33
239,2026-02-17 22:57:01,70.0,yonyon,16.0,18.771,0,10,6,5.583,3,0,0,16,3,2,24,150,3,2,0,55.556,3.509,24,36,2,1,20,16,0,0,4.917,4
244,2026-04-09 15:36:48,104.69,KNotAnyMore,55.556,97.416,3,9,3,5.383,23,0,0,55.556,9,11,65,136,8,14,0,93.878,27.941,41.88,53,3,2,46,14,3,2,5.075,21
247,2026-06-05 11:50:28,105.702,Shadow,55.752,125.83,6,9,3,5.419,9,0,0,55.752,13,13,86,170,66,84,2,91.837,37.705,46.903,67,10,5,54,16,8,2,4.717,35
259,2026-04-09 15:36:48,87.63,Patoche49,44.706,69.675,3,9,2,5.683,7,0,0,44.706,9,8,76,170,27,26,0,96.552,9.722,34.058,54,6,1,49,7,2,1,5.429,27
268,2026-03-13 15:56:00,123.65,civiltwlight,51.111,147.491,8,7,0,4.174,22,0,0,51.111,11,7,49,114,10,10,0,86.957,41.176,35.556,32,10,4,25,8,2,3,3.0,31
274,2026-01-26 16:08:49,13.5,Mami,48.673,13.396,6,4,1,4.582,17,0,0,48.673,10,4,55,113,3,2,0,79.167,40.449,21.239,24,7,2,19,5,1,1,3.542,36
277,2026-04-18 14:09:24,101.45,chemist,42.241,80.565,4,8,1,5.02,16,0,0,42.241,8,6,55,140,6,9,0,90.476,33.333,17.857,25,8,1,20,5,2,0,4.0,36
285,2026-06-05 11:50:28,105.97,miiarad,51.402,105.172,3,9,0,4.984,21,0,0,51.402,7,13,64,139,10,11,0,96.875,38.462,28.037,35,6,2,32,6,1,1,4.567,35
286,2026-02-17 22:57:01,138.03,Lakumix,56.14,132.449,8,7,1,3.897,29,0,0,56.14,14,10,64,114,5,5,0,95,35.135,35.088,40,15,2,38,2,0,0,3.225,26
289,2026-03-21 23:58:10,100.51,Provenance,41.129,86.186,6,9,0,4.532,15,0,0,41.129,7,8,51,129,6,8,1,94.118,28.571,26.357,34,6,1,32,3,2,0,4.0,28
291,2026-03-24 19:06:22,108.88,ss_r_white_pony,54.023,143.308,5,7,1,4.836,21,0,0,54.023,9,9,67,129,17,8,0,94.737,34.066,32.222,38,7,1,36,3,1,2,4.6,31
292,2026-04-14 12:21:10,80.0,FeyFey,30.769,50.43,1,4,0,5.167,7,0,0,30.769,1,7,36,117,0,5,0,50.98,15.152,43.59,51,6,3,26,25,3,0,3.961,10
