Tournament Date,Player ID,player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate,rigs,rigs hit,correct count,song count,Rigs missed,Offlist GR
2025-08-19,394,MizukiNana,57.241,12.884,26.96,4,4.422,0,0,57.241,58,52,83,145,6,35.63%
2025-09-02,394,MizukiNana,59.859,11.229,30.771,1,4.765,0,0,59.859,53,49,85,142,4,40.45%
2025-09-12,394,MizukiNana,62.4,12.809,29.149,4,4.692,0,0,62.4,52,48,78,125,4,41.10%
2025-09-25,394,MizukiNana,54.783,11.458,30.693,4,4.651,0,0,54.783,36,33,63,115,3,37.97%
2025-10-11,394,MizukiNana,58.197,15.256,29.844,5,4.592,0,0,58.197,55,50,71,122,5,31.34%
2025-10-17,394,MizukiNana,58.896,14.003,29.082,0,4.448,0,0,58.896,68,57,96,163,11,41.05%
2025-10-26,394,MizukiNana,64.706,17.446,28.643,4,4.156,0,0,64.706,52,44,77,119,8,49.25%
2025-09-12,395,LordGrond,19.259,2.818,31.923,0,5.538,0,0,19.259,21,18,26,135,3,7.02%
2025-09-14,395,LordGrond,22.656,3.504,31.692,0,5.069,0,0,22.656,29,25,29,128,4,4.04%
2025-10-17,395,LordGrond,23.077,5.234,31.717,2,4.818,0,0,23.077,35,28,33,143,7,4.63%
2025-08-19,399,ElJuanchi,21.774,2.283,33.112,0,5.778,0,0,21.774,16,9,27,124,7,16.67%
2025-09-02,399,ElJuanchi,25.185,2.163,36.462,0,6.088,0,0,25.185,15,14,34,135,1,16.67%
2025-10-11,399,ElJuanchi,21.698,3.772,33.671,0,5.435,0,0,21.698,14,13,23,106,1,10.87%
2025-10-17,399,ElJuanchi,29.091,6.409,32.281,1,4.875,0,0,29.091,19,18,32,110,1,15.38%
2025-10-26,399,ElJuanchi,27.869,5.191,32.027,1,5.029,0,0,27.869,13,11,34,122,2,21.10%
2025-08-19,403,AnnaYanami,35.135,6.91,33.004,2,4.731,0,0,35.135,27,27,52,148,0,20.66%
2025-09-02,403,AnnaYanami,42.953,7.666,33.405,2,4.859,0,0,42.953,30,30,64,149,0,28.57%
2025-10-17,403,AnnaYanami,33.858,8.741,31.725,2,4.535,0,0,33.858,17,16,43,127,1,24.55%
2025-08-19,405,anicomi,22.759,4.242,29.124,1,5.03,0,0,22.759,42,25,33,145,17,7.77%
2025-09-02,405,anicomi,18.657,4.109,30.626,1,4.8,0,0,18.657,33,20,25,134,13,4.95%
