Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Player ID
2026-07-04 20:11:01,121.189,koroshiya,57.627,176.165,2,4,0,3.265,24,0,57.627,0,5,13,34,59,1,2,0,41
2026-07-28 20:22:25,121.32,koroshiya,72.222,176.103,3,2,0,4.058,21,0,72.222,0,5,14,52,72,2,1,0,41
2026-03-15 16:27:21,108.0,Nicole,41.606,93.013,3,16,0,4.474,20,0,41.606,0,8,6,57,137,3,3,0,44
2026-03-29 21:23:51,108.0,Nicole,37.419,75.438,2,11,0,4.776,13,0,37.419,0,5,5,58,155,3,2,1,44
2026-03-08 22:30:18,133.7,Sniparook,51.261,150.128,4,15,0,3.984,30,0,51.261,0,8,22,61,119,2,3,0,50
2026-03-08 22:30:18,113.0,Thaleko,47.458,126.535,5,13,0,4.143,23,0,47.458,0,8,13,56,118,2,2,1,52
2026-03-15 16:27:21,112.66,Thaleko,51.095,119.82,2,16,0,4.314,26,0,51.095,0,7,14,70,137,3,3,0,52
2026-03-29 21:23:51,113.55,Thaleko,49.08,93.617,2,15,0,4.9,19,0,49.08,0,9,5,80,163,3,2,1,52
2026-04-05 21:17:36,93.63,MahiruShiina,27.612,54.168,2,15,0,4.892,11,0,27.612,0,6,3,37,134,2,4,0,70
2026-03-22 21:57:25,106.0,comfv,38.095,93.961,2,19,0,4.175,18,0,38.095,0,4,10,40,105,4,2,0,76
2026-03-29 21:23:51,101.83,comfv,41.104,80.761,1,15,3,4.91,18,0,41.104,0,6,13,67,163,3,2,1,76
2026-04-05 21:17:36,102.48,comfv,31.858,75.754,0,12,0,4.194,14,0,31.858,0,10,2,36,113,1,5,0,76
2026-06-29 21:18:49,88.68,comfv,30.645,71.512,2,3,0,4.053,9,0,30.645,0,4,1,19,62,1,2,0,76
2026-07-04 20:11:01,88.32,comfv,33.898,74.326,0,4,0,4.1,9,0,33.898,0,4,0,20,59,1,2,0,76
2026-03-08 22:30:18,91.89,JuliAless64,37.5,75.264,3,10,0,4.902,16,0,37.5,0,4,8,51,136,3,2,0,79
2026-03-29 21:23:51,94.13,JuliAless64,39.189,72.961,2,6,1,5.052,13,0,39.189,0,6,5,58,148,2,4,0,79
2026-04-05 21:17:36,95.85,JuliAless64,41.045,79.128,2,15,0,4.764,15,0,41.045,0,7,4,55,134,2,4,0,79
2026-05-28 21:29:04,82.9,JuliAless64,35.338,66.682,1,14,0,4.383,16,0,35.338,0,3,8,47,133,4,2,0,79
2026-07-04 20:11:01,81.537,JuliAless64,30.508,64.814,1,4,0,4.278,7,0,30.508,0,2,4,18,59,1,2,0,79
2026-07-28 20:22:25,81.342,JuliAless64,45.833,100.041,4,2,0,4.576,9,0,45.833,0,6,4,33,72,1,2,0,79
2026-04-05 21:17:36,93.65,Pile,32.174,69.698,3,14,1,4.595,11,0,32.174,0,5,3,37,115,5,1,0,81
2026-03-15 16:27:21,94.0,ShiinaMahiru,33.884,91.539,6,14,0,4.293,17,0,33.884,0,8,6,41,121,3,3,0,82
2026-03-08 22:30:18,105.0,Alkios,37.273,75.9,1,15,1,4.683,14,0,37.273,0,2,5,41,110,1,3,1,84
2026-04-05 21:17:36,95.78,Alkios,31.858,68.441,0,12,0,4.333,14,0,31.858,0,7,2,36,113,1,5,0,84
2026-07-22 20:21:13,84.95,Alkios,33.333,70.892,4,16,0,4.043,10,0,33.333,0,4,4,23,69,3,0,1,84
2026-07-28 20:22:25,86.73,Alkios,40.278,61.749,0,2,1,4.966,7,0,40.278,0,2,1,29,72,2,1,0,84
2026-03-15 16:27:21,94.14,Baikinman,21.488,39.486,0,14,1,5.0,10,0,21.488,0,3,3,26,121,3,3,0,91
2026-04-05 21:17:36,108.21,mrwolf2,40.714,122.48,7,21,0,3.895,28,0,40.714,0,13,10,57,140,4,2,0,103
2026-03-22 21:57:25,102.75,cafezinho,44.86,114.563,3,13,0,4.042,21,0,44.86,0,5,11,48,107,4,2,0,106
2026-05-28 21:29:04,91.87,cafezinho,35.758,55.425,3,19,1,4.915,11,0,35.758,0,5,6,59,165,2,4,0,106
2026-05-28 21:29:04,80.0,Legitted,29.231,52.156,0,13,0,4.447,10,0,29.231,0,3,4,38,130,2,3,0,112
2026-03-08 22:30:18,92.82,Saiki,13.084,22.032,0,11,2,4.857,3,0,13.084,0,2,0,14,107,2,3,0,115
2026-03-15 16:27:21,89.57,Saiki,20.769,43.717,0,13,5,4.815,9,0,20.769,0,3,4,27,130,4,2,0,115
2026-03-22 21:57:25,88.58,Saiki,22.857,52.615,1,19,2,4.417,9,0,22.857,0,2,6,24,105,4,2,0,115
2026-03-29 21:23:51,80.114,Saiki,23.871,38.695,0,11,2,5.081,9,0,23.871,0,3,3,37,155,3,2,1,115
2026-04-05 21:17:36,81.969,Saiki,16.814,47.182,2,12,1,4.053,7,0,16.814,0,4,1,19,113,1,5,0,115
2026-05-28 21:29:04,67.219,Saiki,22.0,36.251,1,13,1,4.667,7,0,22,0,3,0,33,150,3,3,0,115
2026-07-04 20:11:01,67.48,Saiki,20.339,43.17,2,4,0,4.583,3,0,20.339,0,2,0,12,59,2,1,0,115
2026-07-28 20:22:25,67.779,Saiki,25.0,41.584,1,2,2,5.111,4,0,25,0,1,2,18,72,2,1,0,115
