Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE
1,2026-03-18 18:09:18,79.87,atsui,19.118,21.364,1,9,7,6.0,5,19.118,0,0,3,2,26,173,11,12,1
4,2026-06-21 21:37:00,170.0,watashiii,85.714,315.33,18,8,1,4.486,60,85.714,0,0,21,38,138,161,10,13,0
8,2026-04-19 18:29:11,138.346,Hejsan,72.109,200.092,10,8,1,4.971,44,72.109,0,0,18,26,137,192,33,24,5
12,2026-03-13 14:22:05,103.47,KaoriMaeda,44.444,71.601,2,5,1,5.238,8,44.444,0,0,5,4,64,147,9,3,0
14,2026-03-28 18:51:08,130.53,ArronChu,69.178,221.757,12,8,3,4.277,49,69.178,0,0,18,22,101,152,15,6,1
20,2026-03-18 04:23:46,113.89,kar72,56.0,99.503,2,9,0,4.807,29,56,0,0,5,18,83,165,7,9,0
21,2026-03-18 04:23:46,120.0,PoolNoodle,53.077,94.413,4,7,0,5.043,20,53.077,0,0,4,14,84,176,8,3,0
31,2026-06-14 17:59:17,108.0,SakurabaRola,46.364,102.205,3,3,1,4.824,21,46.364,0,0,6,9,60,134,3,7,0
33,2026-02-23 19:02:26,140.0,Tsui,72.642,207.642,1,6,0,3.805,38,72.642,0,0,8,21,77,106,1,4,0
37,2026-01-03 18:46:20,9.0,claydoll1091,29.565,5.727,0,7,0,4.794,8,29.565,0,0,3,2,34,115,2,3,0
38,2026-05-24 21:31:26,105.0,Diukes,46.591,75.267,4,9,3,5.573,8,46.591,0,0,6,4,82,176,6,5,1
41,2026-04-19 18:29:11,112.04,koroshiya,51.961,102.049,3,7,2,5.462,6,51.961,0,0,7,16,74,160,12,11,2
44,2026-03-18 04:23:46,103.25,Nicole,43.103,83.071,2,7,2,5.24,16,43.103,0,0,7,4,75,174,14,6,2
45,2026-02-23 19:02:26,112.43,LeNainDuPSG,49.474,94.083,3,6,1,4.745,19,49.474,0,0,9,7,49,102,6,3,0
46,2026-03-06 19:03:50,100.8,Orfey,51.299,131.75,5,5,5,5.138,31,51.299,0,0,12,14,80,179,8,2,2
49,2026-01-30 05:07:19,21.676,accelerator11,93.137,38.067,21,3,0,3.769,68,93.137,0,0,25,46,108,128,11,21,0
51,2026-02-23 19:02:26,104.24,Chata,42.553,64.626,3,4,3,5.276,16,42.553,0,0,5,8,60,141,8,6,2
52,2026-04-19 18:29:11,117.69,Thaleko,59.868,72.755,3,4,3,5.531,28,59.868,0,0,4,11,96,188,6,4,2
59,2026-03-03 17:37:41,113.87,neoburnz,50.355,68.746,4,8,3,5.187,16,50.355,0,0,9,8,75,166,10,2,0
64,2026-02-18 18:56:48,10.292,Yokipi,35.156,5.51,0,7,3,5.6,9,35.156,0,0,2,2,55,176,8,8,0
65,2026-01-09 00:54:36,14.917,Baguett,64.0,23.471,7,7,0,4.433,36,64,0,0,11,18,67,117,5,5,0
67,2026-06-14 17:59:17,78.0,DKing20,32.836,35.805,0,8,2,5.545,9,32.836,0,0,4,1,44,134,4,1,0
72,2026-03-08 16:44:21,112.44,ruuka,54.688,64.747,0,5,4,5.848,9,54.688,0,0,7,9,105,192,9,5,3
76,2026-06-21 21:37:00,165.0,comfv,93.496,297.667,15,3,1,4.011,47,93.496,0,0,20,37,115,123,3,12,0
79,2026-03-10 22:16:34,100.86,JuliAless64,46.97,62.265,2,8,0,5.279,5,46.97,0,0,3,5,63,169,10,6,0
80,2026-02-12 05:25:00,12.0,moosepi,57.447,15.6,1,16,0,4.272,30,57.447,0,0,3,20,81,141,0,6,0
81,2026-06-21 21:37:00,124.327,Pile,58.209,133.948,6,9,1,5.157,30,58.209,0,0,12,19,90,171,38,37,3
82,2026-06-14 17:59:17,95.0,ShiinaMahiru,38.462,58.135,2,7,7,5.61,9,38.462,0,0,4,5,65,179,15,29,2
83,2026-06-14 17:59:17,146.501,Milar,76.429,190.895,11,9,2,4.951,51,76.429,0,0,14,34,142,188,60,56,4
84,2026-06-29 21:32:13,143.098,Alkios,78.632,246.228,18,9,1,4.86,62,78.632,0,0,22,38,119,181,69,54,4
85,2026-06-29 21:32:13,104.84,Animerod,41.593,84.323,4,9,3,5.0,9,41.593,0,0,10,8,53,146,17,17,0
88,2026-05-03 18:07:44,85.0,Emdiel,31.25,39.469,0,5,4,5.711,5,31.25,0,0,4,1,45,144,5,1,0
90,2026-06-08 21:45:47,104.37,Keizan,40.26,88.972,3,9,1,5.21,17,40.26,0,0,6,12,62,154,11,11,0
91,2026-05-03 18:07:44,155.372,kishua,82.0,302.743,15,9,2,4.662,65,82,0,0,21,49,136,179,60,58,7
92,2026-05-09 18:07:10,98.0,Kuterin,35.211,86.885,2,20,3,4.06,20,35.211,0,0,7,7,50,142,6,6,0
97,2026-06-21 21:37:00,100.0,chaabdu92,41.237,97.066,1,4,2,5.511,8,41.237,0,0,5,4,63,174,7,15,1
98,2026-05-08 21:17:07,129.543,Comete,61.364,153.466,7,8,1,5.093,32,61.364,0,0,11,18,108,176,34,23,2
100,2026-03-19 22:19:29,112.45,IrinaShidou,50.909,103.386,4,8,0,5.455,13,50.909,0,0,7,4,58,149,7,7,1
102,2026-05-24 21:31:26,100.0,MoltenAshes,34.752,48.431,0,7,1,5.733,7,34.752,0,0,3,3,49,147,4,7,1
103,2026-05-01 20:24:45,105.0,mrwolf2,42.857,92.979,2,8,1,4.797,22,42.857,0,0,7,7,69,161,3,2,1
106,2026-06-08 21:45:47,97.02,cafezinho,47.154,67.0,2,7,1,5.625,9,47.154,0,0,5,7,72,174,18,15,2
112,2026-02-27 22:09:28,90.0,Legitted,31.667,53.322,0,4,0,5.0,8,31.667,0,0,3,2,38,120,2,3,0
113,2026-05-31 17:58:26,102.36,Maki04,45.299,82.689,0,8,1,5.149,14,45.299,0,0,3,7,64,143,11,5,0
115,2026-06-29 21:32:13,97.009,Saiki,37.5,74.739,8,9,13,5.51,9,37.5,0,0,13,10,60,179,107,114,9
121,2026-06-08 21:45:47,100.966,Janoxx,38.793,95.83,3,9,4,5.512,9,38.793,0,0,7,15,63,170,44,46,3
123,2026-06-29 21:32:13,101.498,Konsumenci,42.857,96.077,5,9,8,5.913,9,42.857,0,0,9,9,64,171,96,93,3
125,2026-05-24 21:31:26,142.85,paperyoshi10,73.973,206.375,13,9,0,4.269,46,73.973,0,0,18,27,112,152,13,16,0
126,2026-01-09 00:54:36,9.749,shadismith,18.868,3.122,0,1,3,5.3,4,18.868,0,0,1,0,20,106,0,5,0
129,2026-03-30 18:55:02,110.0,peeku,46.927,67.645,0,11,1,5.357,13,46.927,0,0,3,5,84,179,3,3,0
133,2026-06-14 17:59:17,119.602,ChrisLefko,61.074,137.801,10,9,2,5.574,29,61.074,0,0,15,17,101,192,96,81,10
134,2026-06-08 21:45:47,95.0,Jakemonkey,37.805,48.499,0,7,2,5.581,9,37.805,0,0,6,1,39,135,3,7,0
136,2026-04-13 21:15:01,84.0,Megu29,22.794,30.577,0,5,4,5.548,6,22.794,0,0,1,1,31,136,6,0,0
143,2026-05-31 17:58:26,93.655,mahzrunner,34.091,44.851,2,8,7,5.966,9,34.091,0,0,5,4,45,183,51,39,4
144,2026-03-28 18:51:08,88.89,liljakatsuragi,27.481,27.529,1,8,2,6.0,7,27.481,0,0,5,2,39,156,8,14,1
146,2026-02-23 19:02:26,80.0,tapumomo,27.559,29.793,0,4,0,5.8,3,27.559,0,0,1,0,35,127,2,3,0
148,2026-01-28 15:08:23,8.236,uy5gf,28.994,4.439,1,8,4,5.388,6,28.994,0,0,1,1,49,169,2,4,0
153,2026-03-18 18:09:18,107.556,Poppysr,53.254,123.083,7,8,5,5.511,28,53.254,0,0,13,12,92,197,32,34,2
155,2026-05-31 17:58:26,83.37,Unborned,31.522,51.152,1,7,5,5.842,9,31.522,0,0,4,4,39,149,14,28,0
159,2026-06-08 21:45:47,75.26,legrandort,24.031,19.772,0,8,3,6.258,3,24.031,0,0,1,2,31,149,11,13,3
160,2026-06-08 21:45:47,95.73,Skychael,33.071,70.459,1,4,10,5.852,5,33.071,0,0,6,4,61,197,11,15,1
161,2026-03-19 22:19:29,65.0,Slizzer,6.604,6.31,0,6,3,6.857,0,6.604,0,0,0,0,7,128,4,5,1
168,2026-03-18 04:23:46,86.5,Lightning,32.09,34.19,0,8,2,5.846,8,32.09,0,0,2,6,43,134,10,7,0
