Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Offlist hit
349.0,2026-04-22 21:14:40,10.0,Porte,39.264,9.441,4.0,9,2.0,4.672,19,50,37.037,43.478,8.0,8.0,64.0,179.0,29.0,26.0,1.0,95.918,9.615,33.043,49.0,13.0,4.0,47.0,11.0,3.0,0.0,4.449,17.0
357.0,2026-03-18 22:07:17,10.0,chommy,44.037,9.709,5.0,7,4.0,4.978,7,9.091,45.833,47.059,10.0,12.0,62.0,164.0,32.0,35.0,0.0,95.833,9.565,25.688,33.0,7.0,2.0,33.0,3.0,1.0,1.0,4.576,29.0
370.0,2026-04-22 21:14:40,8.0,Andrey_K,30.108,7.672,1.0,3,0.0,4.071,9,38.889,27.027,28.947,4.0,4.0,28.0,93.0,3.0,2.0,0.0,100,14.474,18.28,17.0,2.0,0.0,17.0,0.0,0.0,0.0,3.824,11.0
394.0,2026-01-07 22:14:25,13.183,Komari,29.032,6.656,1.0,6,0.0,4.481,7,15.789,28.571,37.5,1.0,6.0,27.0,93.0,2.0,3.0,0.0,86.667,17.949,16.129,15.0,1.0,0.0,13.0,2.0,2.0,0.0,3.8,14.0
400.0,2026-02-06 23:01:10,10.0,Vr0003,33.333,7.283,2.0,9,1.0,4.649,11,37.931,41.818,18.919,6.0,7.0,37.0,125.0,3.0,8.0,0.0,68.182,13.83,39.64,44.0,3.0,5.0,30.0,14.0,3.0,1.0,3.806,13.0
403.0,2026-04-16 21:21:24,10.0,AnnaYanami,36.066,8.932,4.0,9,2.0,5.179,8,50,40,43.137,9.0,6.0,53.0,160.0,29.0,27.0,0.0,95,23.009,19.672,30.0,6.0,1.0,30.0,1.0,1.0,1.0,4.842,26.0
405.0,2026-04-22 21:14:40,5.0,anicomi,25.874,6.806,2.0,5,1.0,4.611,9,6.25,27.941,28.261,4.0,8.0,37.0,143.0,16.0,10.0,0.0,87.5,8.257,23.776,34.0,4.0,2.0,28.0,6.0,1.0,0.0,4.375,9.0
407.0,2026-03-18 22:07:17,8.251,Bullymel36,19.149,4.836,2.0,8,1.0,4.462,8,17.857,16.667,22.951,3.0,2.0,27.0,141.0,6.0,5.0,0.0,92,3.797,17.73,25.0,5.0,1.0,23.0,4.0,1.0,0.0,3.88,4.0
410.0,2026-04-16 21:21:24,6.852,FoopyPoopy,11.2,2.59,1.0,9,4.0,6.25,6,8.824,9.259,9.836,2.0,2.0,15.0,154.0,16.0,32.0,2.0,87.5,7.921,7.092,10.0,2.0,0.0,10.0,1.0,1.0,0.0,5.75,10.0
416.0,2026-04-16 21:21:24,3.0,OkitaNobu,12.5,3.368,1.0,5,1.0,5.545,6,19.355,9.302,2.273,4.0,0.0,11.0,118.0,7.0,3.0,0.0,76.923,6.422,7.627,13.0,1.0,0.0,10.0,5.0,1.0,0.0,3.556,7.0
