Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Player ID
2026-02-27 22:09:28,112.45,IrinaShidou,36.913,52.045,0,14,0,5.455,10,36.913,0,0,2,4,55,149,0,5,0,100
2026-03-19 22:19:29,104.15,IrinaShidou,41.429,76.842,1,8,0,4.983,12,41.429,0,0,5,2,58,140,3,2,0,100
2026-03-28 18:51:08,100.0,MoltenAshes,30.612,33.915,0,7,1,5.733,6,30.612,0,0,3,1,45,147,0,5,1,102
2026-01-30 05:07:19,10.682,cafezinho,37.41,6.217,1,13,1,5.154,13,37.41,0,0,1,5,52,139,2,4,0,106
2026-03-02 00:26:46,95.52,cafezinho,41.379,51.568,0,2,1,5.625,7,41.379,0,0,3,2,72,174,5,0,1,106
2026-03-18 04:23:46,95.76,cafezinho,39.865,64.005,1,7,0,5.169,9,39.865,0,0,3,4,59,148,3,3,0,106
2026-03-18 18:09:18,97.02,cafezinho,40.719,67.0,2,15,0,5.147,11,40.719,0,0,5,7,68,167,4,1,1,106
2026-02-27 22:09:28,90.0,Legitted,31.667,53.322,0,4,0,5.0,8,31.667,0,0,3,2,38,120,2,3,0,112
2026-01-28 15:08:23,11.945,Maki04,44.755,8.543,0,8,0,4.828,14,44.755,0,0,2,7,64,143,4,2,0,113
2026-02-23 19:02:26,102.36,Maki04,37.6,57.389,0,10,1,5.149,11,37.6,0,0,1,4,47,125,2,3,0,113
2026-03-06 19:03:50,89.682,Saiki,30.769,58.648,0,8,3,4.729,14,30.769,0,0,5,0,48,156,3,3,0,115
2026-03-08 16:44:21,88.284,Saiki,30.935,71.728,1,5,1,4.674,14,30.935,0,0,6,5,43,139,2,2,1,115
2026-03-10 22:16:34,92.242,Saiki,30.894,54.898,1,3,3,4.947,7,30.894,0,0,3,4,38,123,2,2,1,115
2026-03-13 14:22:05,92.928,Saiki,37.5,74.739,3,11,2,4.759,12,37.5,0,0,7,4,54,144,4,2,0,115
2026-03-14 18:59:28,91.762,Saiki,35.385,69.581,3,7,3,4.978,9,35.385,0,0,7,2,46,130,4,1,0,115
2026-03-18 18:09:18,97.009,Saiki,30.818,63.177,2,9,2,4.918,15,30.818,0,0,4,4,49,159,3,3,0,115
2026-03-19 22:19:29,95.034,Saiki,25.85,55.901,2,4,1,4.737,10,25.85,0,0,4,3,38,147,4,1,0,115
2026-03-28 18:51:08,93.01,Saiki,35.374,71.231,3,7,2,4.981,15,35.374,0,0,9,2,52,147,0,5,1,115
2026-03-30 18:55:02,92.433,Saiki,32.402,49.011,1,11,9,5.362,9,32.402,0,0,4,4,58,179,3,3,0,115
2026-04-07 18:06:49,92.823,Saiki,27.841,39.252,0,5,11,5.51,7,27.841,0,0,3,0,49,176,3,2,1,115
2026-01-27 23:01:56,10.261,Janoxx,30.469,8.419,0,15,1,4.0,16,30.469,0,0,3,15,39,128,1,3,1,121
2026-01-31 18:49:14,10.261,Janoxx,30.657,7.407,1,10,0,4.429,17,30.657,0,0,3,6,42,137,2,4,0,121
2026-02-04 18:43:52,10.971,Janoxx,35.537,5.666,0,9,2,5.512,8,35.537,0,0,3,3,43,121,2,3,0,121
2026-02-07 19:14:36,10.782,Janoxx,31.915,7.914,1,14,2,4.667,12,31.915,0,0,7,5,45,141,6,0,0,121
2026-02-08 15:46:14,11.518,Janoxx,28.477,8.104,2,8,4,4.442,12,28.477,0,0,5,7,43,151,1,5,0,121
2026-02-27 22:09:28,95.515,Janoxx,32.743,60.271,0,6,2,4.919,9,32.743,0,0,4,2,37,113,3,2,0,121
2026-03-06 19:03:50,95.539,Janoxx,37.059,88.463,2,11,3,4.381,22,37.059,0,0,6,13,63,170,3,3,0,121
2026-03-19 22:19:29,99.143,Janoxx,35.246,80.238,2,4,2,4.698,13,35.246,0,0,2,7,43,122,2,3,0,121
2026-03-28 18:51:08,96.776,Janoxx,38.298,95.83,3,11,0,4.389,20,38.298,0,0,7,11,54,141,6,0,0,121
2026-03-30 18:55:02,100.966,Janoxx,36.471,53.828,1,9,1,5.435,10,36.471,0,0,6,3,62,170,1,4,1,121
2026-02-18 18:56:48,11.281,Konsumenci,33.333,5.455,1,8,1,5.5,7,33.333,0,0,2,2,54,162,2,4,0,123
2026-02-27 22:09:28,92.027,Konsumenci,33.0,71.411,1,3,0,4.667,9,33,0,0,4,3,33,100,4,1,0,123
2026-03-02 00:26:46,94.736,Konsumenci,26.901,29.503,0,9,6,5.913,5,26.901,0,0,1,2,46,171,2,4,0,123
2026-03-03 17:37:41,92.088,Konsumenci,24.138,40.889,0,4,3,5.0,7,24.138,0,0,3,1,28,116,2,4,0,123
2026-03-06 19:03:50,90.385,Konsumenci,35.294,63.674,1,12,4,4.883,14,35.294,0,0,1,9,60,170,2,4,0,123
2026-03-14 18:59:28,90.128,Konsumenci,42.857,96.077,3,4,1,4.6,12,42.857,0,0,6,5,45,105,3,2,0,123
2026-03-19 22:19:29,92.78,Konsumenci,34.286,48.973,0,8,2,5.25,6,34.286,0,0,1,3,48,140,3,2,0,123
2026-03-28 18:51:08,91.968,Konsumenci,30.496,53.132,0,11,0,4.977,12,30.496,0,0,2,7,43,141,6,0,0,123
2026-03-30 18:55:02,94.32,Konsumenci,34.118,53.125,1,9,3,5.345,10,34.118,0,0,4,7,58,170,1,4,1,123
2026-04-07 18:06:49,93.398,Konsumenci,32.749,42.686,0,5,8,5.607,7,32.749,0,0,3,2,56,171,4,2,0,123
2026-03-10 22:16:34,138.0,paperyoshi10,68.992,191.161,8,11,0,4.157,33,68.992,0,0,11,18,89,129,1,4,0,125
2026-03-13 14:22:05,136.3,paperyoshi10,73.684,206.375,13,18,0,3.946,46,73.684,0,0,17,15,112,152,3,3,0,125
2026-01-09 00:54:36,9.749,shadismith,18.868,3.122,0,1,3,5.3,4,18.868,0,0,1,0,20,106,0,5,0,126
2026-03-30 18:55:02,110.0,peeku,46.927,67.645,0,11,1,5.357,13,46.927,0,0,3,5,84,179,3,3,0,129
2026-03-06 19:03:50,112.984,ChrisLefko,50.0,106.628,4,5,2,4.623,24,50,0,0,10,8,77,154,4,2,0,133
2026-03-08 16:44:21,114.67,ChrisLefko,61.074,137.801,4,11,0,4.725,28,61.074,0,0,8,16,91,149,3,2,0,133
2026-03-10 22:16:34,117.276,ChrisLefko,41.905,101.12,2,8,1,4.386,16,41.905,0,0,2,8,44,105,3,2,0,133
2026-03-13 14:22:05,115.926,ChrisLefko,53.472,104.322,3,11,0,4.701,18,53.472,0,0,6,14,77,144,4,2,0,133
2026-03-14 18:59:28,116.944,ChrisLefko,51.429,100.827,2,4,1,4.759,12,51.429,0,0,6,3,54,105,3,2,0,133
2026-03-18 18:09:18,118.17,ChrisLefko,54.088,124.299,7,9,1,4.628,23,54.088,0,0,12,8,86,159,3,3,0,133
2026-03-19 22:19:29,117.54,ChrisLefko,50.943,98.913,1,6,0,4.722,11,50.943,0,0,2,6,54,106,2,3,0,133
2026-03-28 18:51:08,115.348,ChrisLefko,54.795,129.14,5,6,0,4.463,26,54.795,0,0,10,7,80,146,4,2,0,133
2026-03-30 18:55:02,116.53,ChrisLefko,50.273,100.464,2,18,0,4.826,25,50.273,0,0,8,10,92,183,3,1,2,133
2026-04-07 18:06:49,117.285,ChrisLefko,52.604,75.037,0,5,1,5.574,15,52.604,0,0,2,10,101,192,2,3,1,133
2026-01-23 20:50:49,7.717,mahzrunner,20.909,4.296,1,3,1,5.174,7,20.909,0,0,2,0,23,110,2,3,0,143
2026-01-28 15:08:23,7.717,mahzrunner,25.0,3.875,0,5,2,5.5,7,25,0,0,1,2,34,136,5,1,0,143
2026-02-04 18:43:52,10.717,mahzrunner,23.478,3.719,0,5,0,5.333,2,23.478,0,0,2,0,27,115,2,3,0,143
2026-02-07 19:14:36,10.476,mahzrunner,21.192,3.638,0,16,2,5.344,6,21.192,0,0,2,2,32,151,1,5,0,143
2026-02-10 21:22:07,9.882,mahzrunner,34.091,6.904,0,8,0,5.0,9,34.091,0,0,2,3,45,132,5,0,0,143
2026-02-11 19:51:50,10.46,mahzrunner,23.448,4.33,0,14,1,5.118,8,23.448,0,0,5,1,34,145,3,3,0,143
2026-03-03 17:37:41,92.785,mahzrunner,24.096,32.677,1,8,3,5.625,7,24.096,0,0,1,2,40,166,4,2,0,143
2026-03-18 18:09:18,93.655,mahzrunner,24.277,32.296,0,12,1,5.476,6,24.277,0,0,1,2,42,173,1,4,1,143
2026-03-19 22:19:29,91.68,mahzrunner,27.869,38.126,0,4,1,5.529,5,27.869,0,0,1,4,34,122,2,3,0,143
2026-03-30 18:55:02,91.776,mahzrunner,20.219,25.218,0,18,7,5.649,4,20.219,0,0,0,3,37,183,3,1,2,143
2026-01-15 20:25:44,9.0,liljakatsuragi,18.621,4.029,1,13,0,4.778,7,18.621,0,0,5,1,27,145,1,5,0,144
2026-03-14 18:59:28,88.89,liljakatsuragi,23.81,21.521,0,4,1,5.84,0,23.81,0,0,1,1,25,105,3,2,0,144
2026-03-18 04:23:46,86.21,liljakatsuragi,27.481,27.529,0,8,1,5.944,4,27.481,0,0,1,0,36,131,3,3,0,144
2026-03-28 18:51:08,86.09,liljakatsuragi,25.0,24.955,0,12,2,6.0,3,25,0,0,1,2,39,156,1,4,1,144
2026-02-23 19:02:26,80.0,tapumomo,27.559,29.793,0,4,0,5.8,3,27.559,0,0,1,0,35,127,2,3,0,146
2026-01-28 15:08:23,8.236,uy5gf,28.994,4.439,1,8,4,5.388,6,28.994,0,0,1,1,49,169,2,4,0,148
2026-01-27 23:01:56,10.849,Poppysr,36.449,8.647,2,4,0,4.513,12,36.449,0,0,4,5,39,107,2,3,0,153
2026-01-28 15:08:23,10.778,Poppysr,25.41,6.637,0,3,0,4.419,13,25.41,0,0,3,5,31,122,1,5,0,153
2026-01-30 05:07:19,10.778,Poppysr,43.165,11.405,4,13,2,4.367,28,43.165,0,0,4,11,60,139,2,4,0,153
2026-02-04 18:43:52,12.292,Poppysr,43.75,12.35,4,7,0,4.612,13,43.75,0,0,12,6,49,112,3,2,0,153
2026-02-07 19:14:36,11.755,Poppysr,38.69,10.834,4,18,0,4.369,21,38.69,0,0,6,12,65,168,2,4,0,153
2026-02-17 14:40:09,97.254,Poppysr,46.701,71.573,1,3,3,5.511,14,46.701,0,0,5,4,92,197,1,4,1,153
2026-02-18 18:56:48,12.693,Poppysr,43.82,10.346,3,13,5,4.923,20,43.82,0,0,6,8,78,178,3,2,1,153
2026-02-23 19:02:26,96.906,Poppysr,43.697,91.057,1,8,1,4.654,16,43.697,0,0,6,4,52,119,4,1,0,153
2026-02-25 19:20:10,100.357,Poppysr,53.254,123.083,7,4,4,4.833,28,53.254,0,0,13,8,90,169,5,1,0,153
