Player ID,Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE
155,2026-01-26 00:05:52,2.715,Unborned,22.881,3.084,3,48,1,5.3,7,42.424,17.544,8.696,6,3,30,143,14,8,0
160,2026-01-29 13:10:54,8.07,Skychael,28.226,6.876,3,9,5,5.176,9,40.541,33.333,40.541,6,9,37,94,35,26,1
168,2026-01-31 08:22:55,5.178,Lightning,22.314,2.496,1,28,3,6.37,6,36.364,15.789,30,2,1,27,121,3,10,2
169,2026-01-31 16:22:08,4.454,yashadox,26.866,5.095,5,44,3,5.875,7,42.424,9.434,6.667,6,3,36,97,19,42,1
172,2026-01-27 05:46:13,4.0,oolli,12.121,0.991,0,39,1,5.95,2,17.308,12.121,6.383,1,0,20,165,3,3,0
174,2026-01-05 07:23:46,-0.427,TateyamaAyano,8.176,0.664,1,58,0,5.538,1,15.909,4.545,6.122,1,0,13,159,4,2,0
175,2026-01-29 16:37:47,7.763,Kirox,34.737,6.234,10,58,4,5.444,9,48.837,35,40.476,19,8,49,95,60,50,7
177,2026-01-23 10:40:06,10.748,oh95,37.634,6.986,2,5,0,4.968,9,61.905,27.273,35.714,6,12,45,93,10,13,0
178,2026-02-02 13:53:19,24.138,Eryth,73.684,30.908,21,9,0,3.761,59,84.615,77.778,61.111,29,43,103,95,17,21,1
179,2026-01-20 00:30:42,7.768,Floth,25.175,4.301,3,27,1,4.944,11,20.455,26.786,27.907,6,6,36,143,3,3,0
181,2026-01-04 14:34:40,7.0,Yolowolf75,17.647,2.986,1,25,0,4.722,5,54.167,9.091,2.941,4,0,18,102,2,3,0
201,2026-01-29 00:15:00,7.675,rorf,27.273,4.844,4,41,4,4.923,9,33.333,8.889,37.5,7,9,48,90,20,19,1
217,2026-01-17 05:38:38,4.859,ShelterRin,23.478,3.446,0,7,2,5.963,6,34.783,26.415,24.444,3,3,28,145,7,10,0
221,2026-02-02 13:53:19,7.6,Neumann,37.681,6.803,5,5,3,5.684,9,52.941,9.259,36.364,6,7,52,94,68,43,4
223,2026-01-26 00:05:52,3.363,VuhrCulls,19.167,4.207,3,48,5,5.793,9,9.677,7.042,24.39,5,5,30,159,48,44,3
228,2026-02-01 10:15:38,10.906,Dry,33.813,11.48,13,8,3,4.704,24,48.718,43.75,34.286,13,10,47,95,29,27,0
230,2026-01-31 23:17:02,5.699,BigSmo,34.959,8.022,6,6,2,5.214,9,8.333,25.49,42.857,10,6,51,85,56,60,6
236,2026-01-18 12:22:26,5.307,Serozero,20.859,2.65,2,48,3,5.412,7,36.585,19.048,19.048,4,5,34,163,2,9,1
238,2026-01-22 22:13:39,7.514,Progenitor,32.609,5.799,3,28,2,4.8,18,36.585,37.5,28.205,5,9,45,138,13,12,1
241,2026-01-31 23:17:02,7.341,yasashiikumo,31.507,6.194,3,46,2,5.341,9,42.5,35.938,8.333,9,9,47,90,38,53,4
244,2026-01-17 10:39:09,6.155,KNotAnyMore,23.529,2.942,5,54,0,3.438,18,23.333,19.643,28,8,7,32,136,4,2,0
247,2026-01-17 10:39:09,1.999,Shadow,16.176,1.64,2,54,0,3.955,10,13.333,12.5,22,7,1,22,136,4,2,0
248,2026-01-20 11:16:49,12.231,eternity,33.333,10.351,10,25,0,3.25,23,50,32.727,21.622,15,8,40,120,3,3,0
250,2026-02-02 00:40:03,12.269,md22,44.667,10.945,10,63,2,4.788,34,59.091,54,43.59,17,12,77,85,54,57,4
253,2026-01-17 00:37:47,1.711,Rhummy,10.526,1.218,2,39,3,6.0,3,20,6.522,8.889,2,0,14,95,5,4,2
259,2026-01-29 16:37:47,2.949,Patoche49,20.0,2.02,1,38,1,5.833,5,34.211,17.073,6.667,3,1,29,90,10,5,1
260,2026-01-11 19:25:15,5.894,AnotherWish,29.104,5.523,2,24,1,4.615,13,34.211,26.531,27.66,5,6,39,134,1,5,0
263,2026-02-02 09:29:42,3.767,Tvaz,21.893,2.248,1,41,0,5.432,5,56.522,10.39,6.522,2,3,37,169,1,3,2
268,2026-02-02 13:53:19,16.353,civiltwlight,57.258,16.731,13,32,0,4.39,45,84.848,66.154,36.111,17,24,81,88,21,25,1
274,2026-02-02 09:29:42,13.544,Mami,45.86,11.532,11,44,2,4.676,34,64,58.14,41.304,16,18,75,175,49,33,5
275,2026-01-29 16:37:47,11.325,Kryuell,42.361,9.624,5,38,0,5.355,9,58.333,38.983,40,8,14,61,158,22,27,0
276,2026-01-31 08:22:55,8.897,hmsuis,41.322,9.315,7,39,1,5.3,8,56,38.889,54.839,11,10,60,164,56,49,2
277,2026-01-30 19:32:32,9.317,chemist,36.923,8.054,8,9,2,5.057,9,48.276,44,41.935,11,8,48,97,33,31,1
282,2026-02-02 13:53:19,21.192,akatsuki,74.138,27.412,26,28,1,3.851,64,87.5,79.63,64.865,27,36,117,178,35,22,2
286,2026-02-01 10:15:38,7.902,Lakumix,28.972,7.692,9,36,3,4.76,9,36.364,32.692,33.333,12,8,36,99,44,42,3
289,2026-02-02 00:40:03,8.751,Provenance,34.307,7.913,8,44,2,5.029,8,52,32.653,36.667,11,8,51,97,57,54,3
291,2026-01-26 00:05:52,4.964,ss_r_white_pony,24.0,5.088,5,56,3,6.13,7,33.333,9.524,32.353,7,3,30,148,27,28,1
292,2026-02-02 13:53:19,7.105,FeyFey,24.138,4.55,3,63,5,6.0,9,9.091,9.091,34.146,7,5,35,175,71,77,4
301,2026-01-31 08:22:55,24.494,channina,83.221,32.346,19,9,0,3.566,78,94.444,89.583,84.848,25,42,124,149,10,10,1
307,2026-01-03 00:30:48,10.189,kaededayo,43.511,43.22,8,19,0,4.412,27,55.263,38,47.826,12,9,57,131,7,4,0
311,2026-02-02 13:53:19,12.238,beautiful,49.606,12.093,7,44,1,5.296,9,66.667,54.545,45.714,13,13,63,95,53,56,3
317,2026-01-17 10:53:12,8.019,Hyo,29.661,5.951,3,38,1,4.667,16,42.424,21.818,28.205,8,7,42,178,14,9,0
318,2026-01-25 09:22:33,7.186,Nephirea,23.944,3.165,0,17,2,5.382,6,31.707,22.059,18.182,3,1,34,142,4,2,0
320,2026-01-31 08:22:55,5.0,YunnN,25.0,3.425,0,6,1,5.519,3,27.586,19.608,32.143,0,2,27,108,3,2,0
322,2026-02-01 10:15:38,2.405,Catge,15.517,2.613,2,47,2,5.636,4,24.138,9.412,28.571,4,2,22,174,10,6,1
325,2026-01-22 22:13:39,6.748,Swapin,28.767,5.829,6,46,5,5.741,9,48.571,22.059,31.579,9,7,42,149,9,19,0
326,2026-02-02 00:40:03,6.251,pomo,36.719,7.13,5,35,2,5.241,7,37.037,27.778,51.515,9,7,47,146,17,11,0
327,2026-01-31 23:17:02,7.245,Flato,33.884,6.793,5,6,2,5.4,9,65.517,27.16,8.696,11,10,56,176,36,39,4
328,2026-01-29 13:10:54,4.263,tskr,21.264,3.14,2,47,1,5.227,7,22.857,18.824,24.074,4,2,37,174,7,8,2
330,2026-01-29 16:37:47,9.499,_nadeshiko,33.636,6.492,6,29,2,5.0,4,67.857,26.923,18.519,9,8,37,135,13,20,0
332,2026-01-02 00:57:04,3.0,Mangalodon,15.909,1.925,1,41,5,5.321,6,28.571,14.815,7.547,2,2,28,176,3,2,1
335,2026-01-29 16:37:47,4.219,xeyz,23.404,4.321,2,20,0,4.318,7,28,30.556,12.121,3,3,22,94,4,1,0
336,2026-02-02 09:29:42,7.041,fiftypercentweeb,29.371,5.521,3,52,2,5.241,9,45.652,28.302,30,9,7,48,191,26,35,3
338,2026-01-25 09:22:33,3.896,ranny,18.125,3.233,2,58,2,6.345,7,40,16.667,9.677,4,3,29,160,14,13,2
344,2026-02-01 10:15:38,4.683,Naizuri,26.241,4.834,2,45,1,5.405,9,44,28.571,29.032,10,6,37,87,26,18,3
347,2026-02-02 13:53:19,11.069,Selaph,46.552,11.664,6,43,2,5.22,26,68.75,47.17,48.276,11,14,62,90,46,41,4
348,2026-02-02 00:40:03,4.604,Heleos,29.851,4.505,4,52,1,5.412,9,57.5,5.714,23.333,5,4,40,85,31,29,3
349,2026-02-02 13:53:19,3.634,Porte,21.97,3.853,3,6,4,5.842,9,8,5.634,9.677,5,5,32,94,47,30,2
353,2026-02-02 00:40:03,7.485,Solosion,30.233,5.272,3,39,0,5.231,9,29.73,31.579,28.571,7,3,39,145,8,8,1
356,2026-01-29 13:10:54,7.017,Isekaijoucho,20.769,4.111,1,17,0,4.63,8,15.385,23.188,20,5,3,27,130,2,3,1
