Player ID,PlayerName,GuessRate,erigs,Seven8,avg8,LivesTaken,LivesSaved,WIN,LOSE,TIE,RigsHit,OfflistHit,Rigs,RigsMissed,SoloRigs,MissedSolos,LivesLostOnRigs,OfflistErigs,rigs8,TotalSongs,Samples
369,florenz,76.845,0.5,1.0,5.22,3.5,5.0,5,5,2,34.0,91.5,34.0,0.0,9.0,0.0,0.0,0.0,5.29,163.0,2
381,Goko8765,39.683,0.0,4.0,5.58,2.0,4.0,3,3,0,33.0,17.0,35.0,2.0,10.0,0.0,0.0,0.0,5.486,126.0,1
382,Shiku,60.837,0.25,0.25,5.186,2.5,7.5,7,12,3,38.5,68.25,39.5,1.0,5.5,0.0,0.0,0.25,5.241,175.75,4
386,Coglionedown,62.859,0.8,0.8,5.163,3.0,6.8,12,13,3,45.2,55.0,47.6,2.4,6.8,0.0,0.8,0.4,4.963,159.8,5
398,kabao,53.892,3.0,1.0,4.833,5.0,10.0,0,4,1,30.0,60.0,31.0,1.0,6.0,0.0,0.0,0.0,4.516,167.0,1
401,Spartric,43.972,0.0,0.0,5.065,0.0,9.0,1,2,2,38.0,24.0,43.0,5.0,2.0,0.0,4.0,0.0,4.558,141.0,1
405,anicomi,22.222,0.0,0.0,4.75,1.0,2.0,1,5,0,17.0,11.0,21.0,4.0,5.0,1.0,0.0,0.0,4.0,126.0,1
416,OkitaNobu,47.5,0.0,6.0,6.0,1.0,1.0,2,2,2,43.0,52.0,53.0,10.0,8.0,1.0,0.0,0.0,5.585,200.0,1
417,YellowRose,35.775,1.0,0.0,4.678,2.0,2.0,6,6,0,21.0,17.0,21.5,0.5,6.5,0.0,0.0,0.0,4.096,102.0,2
422,MapleSyyrup,29.688,0.0,17.0,5.351,2.0,3.0,3,2,1,43.0,14.0,58.0,15.0,15.0,2.0,2.0,0.0,4.69,192.0,1
426,Raphtelia,20.98,0.0,1.5,6.086,0.0,0.0,5,4,2,10.5,16.0,11.0,0.5,0.5,0.0,0.0,0.0,5.636,127.0,2
429,Nunuchu42,6.504,0.0,6.0,6.375,0.0,0.0,2,3,0,6.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,5.714,123.0,1
430,HaruUrara,45.872,1.0,1.0,4.06,9.0,1.0,4,2,0,22.0,28.0,24.0,2.0,6.0,0.0,0.0,0.0,3.958,109.0,1
455,l_elf10,52.564,2.0,0.0,4.171,6.0,3.0,5,1,0,22.0,19.0,23.0,1.0,7.0,0.0,0.0,0.0,3.652,78.0,1
463,Sabetin,44.874,0.167,1.0,5.408,2.0,1.167,18,10,4,43.333,16.833,43.833,0.5,6.333,0.0,0.0,0.0,5.453,132.0,6
477,FurLain,53.918,1.4,1.6,4.827,4.6,8.6,18,10,0,21.0,55.4,21.0,0.0,7.6,0.0,0.0,0.2,4.22,142.6,5
489,zomg,21.795,0.0,1.0,4.588,1.0,1.0,5,1,0,17.0,0.0,18.0,1.0,4.0,0.0,0.0,0.0,4.389,78.0,1
490,fanna,83.38,3.6,0.2,4.602,6.4,18.8,10,13,4,17.6,93.0,18.4,0.8,9.6,0.2,0.4,0.6,3.375,132.8,5
493,chiabobo,32.287,0.5,5.25,5.763,2.75,1.0,9,11,2,38.0,15.0,43.5,5.5,6.5,0.25,0.25,0.0,5.298,163.5,4
504,Yonakax_,20.139,0.0,0.0,5.586,2.0,0.0,1,3,1,10.0,19.0,12.0,2.0,2.0,0.0,0.0,0.0,4.917,144.0,1
508,McAlbertHabolea,16.514,0.0,4.0,4.111,5.0,0.0,4,2,0,14.0,4.0,15.0,1.0,5.0,0.0,0.0,0.0,3.933,109.0,1
512,angelair,13.125,0.0,4.0,5.667,2.0,0.0,5,0,1,20.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,5.429,160.0,1
514,JCas38,19.868,0.0,7.0,4.767,3.0,2.0,2,3,0,24.0,6.0,27.0,3.0,3.0,0.0,0.0,0.0,4.444,151.0,1
517,superzinc,7.895,1.0,5.0,4.778,2.0,0.0,2,4,0,5.0,4.0,7.0,2.0,2.0,0.0,1.0,1.0,4.571,114.0,1
529,thenoblesse,14.57,4.0,10.0,3.591,9.0,2.0,1,4,1,21.0,1.0,24.0,3.0,15.0,0.0,0.0,0.0,3.583,151.0,1
532,endrigar,35.87,0.0,2.0,4.97,3.0,0.0,1,1,2,27.0,6.0,31.0,4.0,6.0,0.0,0.0,0.0,4.71,92.0,1
