Tournament Date,Player ID,Player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate
2025-07-25,4,poyoyoyoyo,72.868,25.524,26.891,11,3.585,85.294,73.846,56.667
2025-07-25,4,poyoyoyoyo,67.241,25.074,27.441,20,2.821,83.333,57.407,68.75
2025-07-28,4,poyoyoyoyo,76.86,28.717,27.045,20,3.409,74.194,78.571,76.471
2025-08-06,4,AKl,73.548,26.455,27.032,12,3.772,81.081,75,64.286
2025-08-08,4,AKl,70.896,27.014,26.098,13,3.558,84.615,75.806,56.522
2025-08-09,4,AKl,60.714,23.306,25.945,25,2.809,69.697,56.522,57.576
2025-08-11,4,AKl,72.951,26.333,26.806,17,3.09,86.842,72,58.824
2025-08-12,4,AKl,70.0,25.084,27.267,16,3.429,87.5,68.421,58.621
2025-05-02,8,Hejsan,48.12,12.866,31.041,9,4.047,77.143,38.462,36.957
2025-05-06,8,Hejsan,44.961,14.145,30.416,15,3.345,67.857,44.068,30.952
2025-05-07,8,Hejsan,46.429,14.142,30.645,4,3.558,78.947,39.623,40
2025-05-07,8,Hejsan,43.511,14.712,31.451,11,3.702,66.667,35.484,33.333
2025-05-14,8,Hejsan,44.531,14.67,30.823,11,3.491,75.758,37.931,27.027
2025-05-15,8,Hejsan,54.887,18.64,27.961,12,3.315,70.37,50,52.778
2025-05-16,8,Hejsan,48.148,15.59,30.939,8,3.769,82.857,31.034,42.857
2025-05-18,8,Hejsan,52.419,16.709,32.544,7,4.015,79.167,47.541,43.59
2025-05-20,8,Hejsan,45.378,15.096,29.57,9,3.556,77.5,34.615,18.519
2025-05-20,8,Hejsan,50.331,12.257,30.673,13,3.684,83.784,37.681,42.222
2025-05-24,8,Hejsan,42.857,13.443,29.111,5,3.824,61.538,30,51.515
2025-05-25,8,Hejsan,46.97,12.798,33.771,10,4.113,69.231,45.312,35.714
2025-05-29,8,Hejsan,50.0,15.352,28.611,6,4.468,81.818,37.931,39.394
2025-05-30,8,Hejsan,52.475,14.947,30.545,5,4.151,69.231,46,48
2025-05-30,8,Hejsan,49.383,17.52,26.396,6,3,88,29.268,40
2025-06-05,8,Hejsan,42.029,13.26,29.005,3,4.31,70.27,31.884,31.25
2025-06-26,8,Hejsan,50.82,15.17,26.726,8,4.032,81.818,41.667,34.483
2025-05-26,9,shadowpandax,73.387,21.586,29.178,8,3.945,93.333,74.138,55.556
2025-06-03,9,shadowpandax,67.797,20.96,27.185,6,3.725,79.31,66.667,60
2025-06-18,9,shadowpandax,60.215,18.305,30.199,2,3.875,68.75,65.854,50
2025-06-19,9,shadowpandax,67.114,22.673,28.81,15,3.41,71.875,69.231,58.974
2025-06-20,9,shadowpandax,73.196,20.234,29.773,5,4.155,90,78.431,50
2025-07-05,9,shadowpandax,69.231,20.545,26.955,5,3.98,72.222,72.581,62.222
2025-07-09,9,shadowpandax,69.079,22.439,28.709,11,3.829,75,71.93,61.818
2025-07-15,9,shadowpandax,68.794,22.381,28.123,4,4.041,85.185,75.714,47.727
2025-07-16,9,shadowpandax,77.778,25.334,29.863,11,3.769,87.5,77.551,69.444
2025-07-21,9,shadowpandax,66.875,19.649,28.939,4,4.28,78.049,70,48.718
2025-08-06,9,shadowpandax,58.4,19.62,27.235,4,3.767,75,59.375,42.424
2025-08-08,9,shadowpandax,69.118,24.024,29.25,11,3.798,75.862,68.571,64.865
2025-08-12,9,shadowpandax,67.48,21.426,28.827,7,3.554,70.968,70.69,58.824
2025-05-10,14,ArronChu,54.198,18.203,29.751,6,4.141,54.545,55.172,52.5
2025-05-11,14,SOARA,61.029,20.99,28.73,6,3.94,65.714,68.421,47.727
2025-05-17,14,ArronChu,54.206,19.018,28.527,13,3.121,50,63.265,43.333
2025-05-18,14,ArronChu,55.906,18.927,29.568,9,3.915,62.963,56.716,48.485
2025-05-20,14,ArronChu,48.649,14.173,30.076,5,3.741,59.259,49.091,37.931
2025-05-25,14,ArronChu,55.14,21.196,28.515,14,3.136,59.091,56.604,50
2025-05-26,14,ArronChu,44.355,17.776,27.604,13,3.618,68.421,40.984,38.636
2025-05-29,14,ArronChu,52.778,21.612,31.098,8,3.789,61.29,46.154,56
2025-05-30,14,ArronChu,62.222,24.346,29.064,12,3.536,73.913,55.814,62.5
2025-05-31,14,ArronChu,53.191,18.092,30.252,9,3.853,64.865,53.125,42.5
2025-06-03,14,ArronChu,56.081,18.26,30.646,9,4.084,78.049,56.061,34.146
2025-06-04,14,ArronChu,57.5,20.265,29.712,10,3.826,64.103,59.524,48.718
2025-06-05,14,ArronChu,56.911,16.936,30.734,4,4.5,60,60,48.485
2025-06-10,14,ArronChu,47.436,15.856,28.595,4,4.378,48.837,50,41.026
2025-06-11,14,ArronChu,43.0,15.128,29.503,8,3.535,52.632,52.381,28.205
2025-06-15,14,ArronChu,56.842,21.265,29.96,14,3.741,63.636,59.574,46.154
2025-06-21,14,SOARA,63.333,24.831,27.295,12,2.947,70.37,69.231,45.833
2025-06-22,14,ArronChu,55.446,17.512,28.934,6,3.679,52.381,57.778,54.286
2025-07-01,14,ArronChu,52.482,18.703,27.21,8,3.973,34.375,61.29,53.191
2025-07-03,14,ArronChu,58.537,19.782,27.538,11,4.146,62.162,65.217,37.143
2025-07-05,14,ArronChu,58.4,19.239,29.359,6,3.836,68.571,54.545,54.286
2025-07-07,14,ArronChu,60.177,21.514,28.03,11,3.279,55.556,66.154,47.619
2025-07-10,14,ArronChu,55.944,18.66,27.8,9,3.575,59.459,57.353,50
2025-07-14,14,ArronChu,57.042,16.751,31.219,10,3.815,54.839,60.317,54.167
2025-07-15,14,ArronChu,61.24,19.325,29.748,6,4.203,63.889,65,51.515
2025-07-16,14,ArronChu,54.31,16.804,28.838,4,4,66.667,58.182,40.541
2025-07-16,14,ArronChu,55.789,17.484,27.56,7,3.887,62.963,50,57.692
2025-07-19,14,ArronChu,59.259,19.252,30.155,16,3.844,64.286,63.415,50
2025-07-21,14,ArronChu,58.209,19.681,31.54,17,3.936,60,61.905,48.387
2025-07-23,14,ArronChu,57.812,19.763,30.278,19,2.986,54.054,69.091,44.444
2025-07-27,14,ArronChu,55.752,19.136,29.179,12,3.413,54.054,61.905,50
2025-07-29,14,ArronChu,63.704,19.956,29.874,13,3.756,68.571,66.667,51.613
2025-08-01,14,ArronChu,67.925,21.57,29.351,18,3.278,67.568,73.529,62.857
2025-08-06,14,ArronChu,60.317,22.558,26.906,8,3.711,64.706,56.25,64.286
2025-08-06,14,ArronChu,58.219,21.654,26.952,16,3.082,64.286,64.286,38.235
2025-08-08,14,ArronChu,55.705,19.464,26.768,10,3.867,70,56.164,45.652
2025-08-12,14,ArronChu,64.968,23.099,29.439,17,4.039,66.667,68.293,57.143
2025-08-16,14,ArronChu,61.622,19.632,29.103,10,3.956,61.905,62.626,59.091
2025-05-01,20,kkura_,47.368,12.819,32.936,8,4.254,68.75,44.262,35
2025-05-02,20,kkura_,53.333,10.987,34.17,2,4.612,69.231,51.282,39.394
2025-05-02,20,kkura_,55.034,14.673,29.881,3,3.976,68.75,48.571,55.319
2025-05-05,20,kkura_,50.276,12.344,28.605,8,4.132,64.444,45.556,45.652
2025-05-07,20,kkura_,46.087,10.97,33.675,5,4.472,62.5,47.917,28.571
2025-05-09,20,kkura_,53.077,14.68,29.863,8,4.029,50,50.877,58.14
2025-05-10,20,kkura_,49.618,12.817,31.92,4,4.738,58.824,53.968,32.353
2025-05-10,20,kkura_,50.365,12.379,31.719,5,4.696,67.647,45.312,43.59
2025-05-11,20,kkura_,50.382,13.665,29.908,0,4.227,56.667,57.895,36.364
2025-05-17,20,kkura_,51.748,15.771,30.729,9,3.973,62.5,50.746,41.667
2025-05-19,20,kkura_,51.773,12.153,31.292,2,4.521,67.647,45.588,48.718
2025-05-22,20,kkura_,51.639,15.759,29.675,12,3.413,54.545,55.738,39.286
2025-05-24,20,kkura_,48.515,15.22,30.806,5,3.796,34.615,57.447,46.429
2025-05-24,20,kkura_,39.286,11.231,36.097,4,4.614,52,36.842,33.333
2025-05-25,20,kkura_,48.387,12.79,28.906,3,4.211,43.902,51.064,47.059
2025-05-26,20,kkura_,49.194,12.492,30.78,2,4.23,55.556,50.746,40
2025-05-27,20,kkura_,51.724,12.391,34.053,5,3.833,51.613,59.184,41.667
2025-05-29,20,kkura_,45.161,12.332,30.594,6,3.671,46.154,48.529,39.583
2025-05-30,20,kkura_,56.204,13.557,29.673,6,4.078,59.459,58.333,50
2025-06-01,20,kkura_,52.353,11.098,29.976,1,4.944,60.606,59.74,38.333
2025-06-03,20,kkura_,46.617,12.44,29.123,4,4.226,45.714,57.812,26.471
2025-06-05,20,kkura_,48.936,13.907,29.954,2,4.522,43.333,60,30.556
2025-06-05,20,kkura_,54.45,14.423,33.578,9,4.048,59.184,58.14,44.643
2025-06-06,20,kkura_,42.254,12.084,29.894,9,3.733,59.259,47.5,17.143
2025-06-18,20,kkura_,48.718,11.148,32.326,1,4.456,51.515,46.939,48.571
2025-06-19,20,kkura_,59.124,14.209,32.728,3,4.259,73.529,59.375,46.154
2025-06-20,20,kar72,48.387,11.348,33.714,2,4.433,48,46.552,51.22
2025-06-21,20,kkura_,50.495,13.32,32.179,4,4.216,71.429,45.714,39.474
2025-06-22,20,kkura_,54.745,10.956,32.924,2,4.707,67.647,50,51.02
2025-06-26,20,kkura_,45.528,12.3,33.349,6,4,43.333,50,39.394
2025-06-28,20,kkura_,57.055,13.708,30.297,9,4.022,65.909,55.556,50
2025-06-28,20,kkura_,52.593,12.389,31.281,9,3.845,75.862,58.73,27.907
2025-06-29,20,kkura_,46.721,12.545,33.009,3,4.316,67.647,36.207,43.333
2025-07-01,20,kar72,54.335,16.728,30.247,8,3.904,67.273,53.425,40
2025-07-02,20,kkura_,52.033,14.633,30.594,10,3.875,43.333,55.385,53.571
2025-07-06,20,kar72,43.262,9.699,32.296,1,4.492,35.556,55.102,38.298
2025-07-22,20,kkura_,54.11,12.779,30.934,3,4.684,72.222,46.97,50
2025-07-24,20,kkura_,52.459,14.426,30.276,11,3.812,57.5,54.545,40.741
2025-07-25,20,kkura_,49.112,11.401,33.617,6,4.819,56.818,50.685,40.385
2025-07-25,20,kkura_,56.863,16.779,31.279,9,4.126,59.459,55.696,56.757
2025-07-28,20,kkura_,46.746,10.71,29.301,2,4.43,50,52.778,35.849
2025-07-29,20,kkura_,54.225,13.619,31.211,11,3.558,57.576,54.688,51.111
2025-07-29,20,kkura_,47.445,10.827,32.737,1,4.554,55.556,45,43.902
2025-08-01,20,kkura_,54.19,13.532,31.222,17,3.784,57.778,53.165,52.727
2025-08-01,20,kkura_,50.909,10.168,31.007,2,4.905,72.222,48.193,39.13
2025-08-02,20,kar72,47.445,11.093,32.873,4,4.415,43.333,56.897,38.776
2025-08-03,20,kar72,50.0,13.761,27.506,5,3.787,60.714,45.098,48.837
2025-08-04,20,kar72,57.592,14.179,33.122,16,4.018,68.085,62.025,44.615
2025-08-05,20,kar72,54.819,14.045,29.973,3,4.56,74.359,56.164,38.889
2025-08-06,20,kar72,49.206,13.484,30.62,2,4.306,55.882,48.438,42.857
2025-08-12,20,kar72,56.0,14.614,29.314,3,4.071,59.259,50,63.889
2025-05-01,21,ericisgay,52.98,15.588,28.412,11,4.025,58.333,44.286,62.222
2025-05-01,21,PoolNoodle,45.556,13.792,29.456,5,3.756,44.444,50,37.5
2025-05-02,21,ericisgay,52.941,14.077,33.13,7,4.167,64.516,50,48.78
2025-05-05,21,ericisgay,44.311,11.333,28.644,5,4.054,44.681,42.683,47.368
2025-05-06,21,PoolNoodle,49.194,14.694,29.31,9,3.934,55,52.174,39.474
2025-05-07,21,PoolNoodle,48.305,12.421,32.265,5,4.123,62.963,38,51.22
2025-05-08,21,PoolNoodle,56.303,17.345,31.2,12,3.522,73.913,51.724,52.632
2025-05-09,21,PoolNoodle,51.667,15.595,28.166,6,3.581,61.765,42,55.556
2025-05-09,21,PoolNoodle,58.73,14.241,29.786,3,4.149,51.852,56.061,69.697
2025-05-09,21,PoolNoodle,53.947,15.754,30.651,15,3.366,51.22,50,63.415
2025-05-11,21,PoolNoodle,57.609,19.937,27.951,7,3.981,45,61.111,61.111
2025-05-13,21,PoolNoodle,55.556,15.035,30.168,6,3.846,55.882,48.936,63.889
2025-05-14,21,PoolNoodle,50.0,13.764,30.667,7,3.985,51.515,46.154,55.263
2025-05-15,21,PoolNoodle,48.684,13.876,30.887,8,3.824,54.839,39.286,64.865
2025-05-16,21,PoolNoodle,51.678,14.206,32.245,21,3.571,55.263,42.466,65.789
2025-05-19,21,PoolNoodle,60.902,20.047,28.718,12,4.062,80.769,51.667,61.702
2025-05-22,21,PoolNoodle,50.794,14.207,30.691,11,3.578,53.571,48.276,52.5
2025-05-26,21,PoolNoodle,52.143,14.771,28.162,5,3.973,61.29,42.254,63.158
2025-05-26,21,PoolNoodle,56.452,20.028,32.757,8,3.829,61.29,51.667,60.606
2025-05-28,21,PoolNoodle,54.422,17.136,31.339,12,3.5,56.818,47.692,63.158
2025-05-29,21,PoolNoodle,47.619,13.151,31.996,3,4.543,56.41,37.838,58.824
2025-05-30,21,PoolNoodle,50.345,14.145,34.53,8,4.26,59.524,47.692,44.737
2025-06-02,21,PoolNoodle,53.846,18.385,29.632,12,3.636,50,58.667,47.222
2025-06-18,21,PoolNoodle,47.899,14.037,31.959,4,4.158,41.667,48.936,52.778
2025-06-20,21,PoolNoodle,60.656,17.235,30.305,7,4.095,60,57.353,68.966
2025-06-21,21,PoolNoodle,61.017,17.408,32.891,9,4.042,75.862,58.065,51.852
