Tournament Date,Player ID,player name,guess rate,usefulness,avg diff,erigs,avg /8 correct,OP guess rate,ED guess rate,IN guess rate,rigs,rigs hit,correct count,song count,Rigs missed,Offlist GR
2025-01-01,59,neoburnz,60.0,12.161,27.859,4,4.284,69.697,63.014,51.562,58,55,102,170,,
2025-01-01,70,MahiruShiina,56.995,10.595,28.547,4,4.564,67.568,56.18,52.239,109,90,110,193,,
2025-01-01,128,wideFrogeWorried,54.43,11.72,27.442,5,4.209,51.613,51.613,58.462,49,46,86,158,,
2025-01-01,109,Ephemeral,53.368,8.23,29.121,2,4.845,56.757,47.191,59.701,64,58,103,193,,
2025-01-01,151,MageFlameFreeze,48.101,9.488,26.657,0,4.329,38.71,50,50.769,49,44,76,158,,
2025-01-01,143,mahzrunner,43.529,7.99,28.33,1,4.527,54.545,35.616,46.875,49,40,74,170,,
2025-01-01,307,KaedeDayo,43.523,6.314,30.525,1,4.94,72.973,39.326,32.836,48,40,84,193,,
2025-01-01,179,Floth,43.396,8.469,28.768,5,4.464,44.444,44.048,41.667,36,33,69,159,,
2025-01-01,144,LiljaKatsuragi,43.396,8.397,28.26,3,4.42,40.741,40.476,50,75,59,69,159,,
2025-01-01,105,Zeal_Kido,37.342,6.789,26.35,1,4.593,35.484,37.097,38.462,49,42,59,158,,
2025-01-01,159,legrandort,35.233,4.951,30.658,2,5.132,40.541,32.584,35.821,46,44,68,193,,
2025-01-01,103,MrWolf,35.22,8.086,25.777,5,4.143,33.333,34.524,37.5,48,31,56,159,,
2025-01-01,172,oolli,33.333,5.763,27.789,2,4.642,33.333,30.952,37.5,52,44,53,159,,
2025-01-01,236,Serozero,28.235,4.33,28.367,1,4.854,30.303,27.397,28.125,46,31,48,170,,
2025-01-01,293,KitasanBlack,26.471,2.984,31.427,1,5.4,39.394,26.027,20.312,80,38,45,170,,
2025-01-01,180,psirockin,25.316,6.455,26.669,7,4.2,38.71,19.355,24.615,43,32,40,158,,
2025-01-01,52,Thaleko,65.421,15.476,27.847,7,3.529,69.565,63.043,65.789,34,29,70,107,,
2025-01-01,59,neoburnz,62.963,10.691,28.929,2,4.259,42.857,79.245,55.738,49,46,85,135,,
2025-01-01,220,KanzakiRanko,60.909,12.306,27.989,6,4.06,63.158,60.377,60.526,34,34,67,110,,
2025-01-01,70,MahiruShiina,60.432,12.871,27.287,8,3.94,60,59.677,61.404,73,61,84,139,,
2025-01-01,109,Ephemeral,54.464,8.469,28.867,0,4.344,44.444,58.537,54.717,34,29,61,112,,
2025-01-01,128,wideFrogeWorried,53.571,9.928,28.862,4,4.217,33.333,53.659,60.377,36,33,60,112,,
2025-01-01,45,Anoru_,52.577,13.393,25.816,8,3.51,73.333,47.5,50,35,26,51,97,,
2025-01-01,318,Nephirea,50.909,7.492,30.034,1,4.571,52.632,47.17,55.263,27,27,56,110,,
2025-01-01,323,Lilypri,47.414,9.794,28.909,6,4.109,57.692,48.98,39.024,28,25,55,116,,
2025-01-01,105,Zeal_Kido,43.443,11.282,25.605,7,3.377,55.556,53.704,28,44,38,53,122,,
2025-01-01,98,comete,43.165,7.636,28.264,2,4.333,75,43.548,31.579,47,34,60,139,,
2025-01-01,276,hmsuis,41.964,4.891,30.869,0,4.915,38.889,46.341,39.623,32,30,47,112,,
2025-01-01,150,Bommie,40.741,5.628,29.988,1,4.727,42.857,41.509,39.344,54,44,55,135,,
2025-01-01,328,tskr,40.741,6.36,29.875,4,4.6,23.81,45.283,42.623,47,31,55,135,,
2025-01-01,160,Skychael,38.318,7.613,27.4,2,3.878,43.478,36.957,36.842,25,22,41,107,,
2025-01-01,175,Kirox,37.931,6.189,30.17,3,4.568,42.308,34.694,39.024,44,36,44,116,,
2025-01-01,143,mahzrunner,36.066,8.837,28.798,6,3.591,27.778,35.185,40,35,31,44,122,,
2025-01-01,326,ShiroganeLily,35.052,8.407,27.59,4,3.647,33.333,32.5,38.095,28,23,34,97,,
2025-01-01,133,OnlyWorldDaiStar,34.545,5.561,29.779,1,4.526,84.211,20.755,28.947,39,19,38,110,,
2025-01-01,172,oolli,33.094,4.955,29.405,1,4.609,50,32.258,28.07,50,40,46,139,,
2025-01-01,228,Dry,32.787,8.16,25.436,7,3.625,27.778,33.333,34,52,38,40,122,,
2025-01-01,92,Kuterin,32.759,7.716,27.619,6,3.789,42.308,34.694,24.39,56,30,38,116,,
2025-01-01,205,TBDhater,31.776,6.544,29.214,4,3.912,34.783,30.435,31.579,24,23,34,107,,
2025-01-01,285,miiarad,29.496,3.962,28.535,0,4.756,15,30.645,33.333,26,24,41,139,,
2025-01-01,164,IAmAsianNoob,28.182,3.218,30.994,0,5.065,26.316,24.528,34.211,22,21,31,110,,
2025-01-01,260,AnotherWish,23.711,5.005,30.536,2,4.13,40,25,16.667,30,19,23,97,,
2025-01-01,322,Catge,22.963,2.967,31.964,1,4.968,23.81,28.302,18.033,28,19,31,135,,
2025-01-01,357,chommy,18.75,2.363,30.321,1,5.048,5.556,17.073,24.528,10,10,21,112,,
2025-01-01,170,hubcioskubcio,17.241,1.842,33.24,0,5.35,23.077,12.245,19.512,18,16,20,116,,
2025-01-01,334,2skr,16.822,2.406,29.917,1,4.667,26.087,10.87,18.421,13,10,18,107,,
2025-01-01,225,MythAndroid,14.433,2.864,31.966,2,4.357,26.667,2.5,21.429,29,12,14,97,,
2025-01-01,360,kuusetsu,5.738,1.131,29.967,0,4.143,5.556,7.407,4,22,5,7,122,,
2025-01-01,220,KanzakiRanko,56.637,12.008,28.059,5,3.453,50,54.348,61.224,36,35,64,113,,
2025-01-01,318,Nephirea,47.5,9.267,28.916,7,3.719,37.5,46.552,52.174,27,27,57,120,,
2025-01-01,351,kabigon,44.776,8.957,27.934,4,3.683,38.095,53.226,37.255,33,31,60,134,,
2025-01-01,201,rorf,41.045,7.585,28.431,4,3.873,38.095,46.774,35.294,37,32,55,134,,
2025-01-01,156,zental,40.458,9.316,28.706,9,3.377,42.105,35.938,45.833,35,33,53,131,,
2025-01-01,144,LiljaKatsuragi,39.695,8.479,27.87,5,3.423,52.632,35.938,39.583,46,38,52,131,,
2025-01-01,285,miiarad,37.5,6.413,29.11,4,4,50,36.207,34.783,35,31,45,120,,
2025-01-01,164,IAmAsianNoob,35.398,5.716,30.316,2,4.075,27.778,30.435,42.857,28,27,40,113,,
2025-01-01,148,uy5gf,34.328,6.927,27.341,7,3.848,38.095,35.484,31.373,50,39,46,134,,
2025-01-01,291,ss_r_white_pony,34.167,6.874,29.605,6,3.634,50,31.034,32.609,34,30,41,120,,
2025-01-01,228,Dry,25.664,4.699,28.4,3,3.897,33.333,21.739,26.531,45,28,29,113,,
2025-01-01,357,chommy,23.894,4.057,27.123,4,4.185,16.667,21.739,28.571,17,15,27,113,,
2025-01-01,207,Wolbachia,23.664,4.716,27.251,5,3.677,21.053,12.5,39.583,25,20,31,131,,
2025-01-01,325,Swapin,20.833,2.82,30.185,1,4.4,25,18.966,21.739,25,17,25,120,,
2025-01-01,171,JustaWeirdo,11.94,1.18,30.575,0,5.188,9.524,8.065,17.647,19,13,16,134,,
2025-01-01,359,Jaan,7.634,1.449,27.954,1,3.9,5.263,7.812,8.333,16,9,10,131,,
2025-01-02,220,KanzakiRanko,50.98,12.975,27.246,5,3.712,63.636,49.02,50,28,27,52,102,,
2025-01-02,119,Fumiii,44.755,11.692,27.528,7,3.594,20.833,49.18,50,52,44,64,143,,
2025-01-02,109,Ephemeral,41.026,8.062,28.339,0,4.031,33.333,48.78,32.143,17,15,32,78,,
2025-01-02,219,Python,37.374,10.131,26.417,4,3.432,52.381,38,25,30,26,37,99,,
2025-01-02,201,rorf,35.938,10.287,26.076,7,3.435,36.364,44.643,26,35,30,46,128,,
2025-01-02,326,ShiroganeLily,34.375,9.429,26.35,6,3.477,50,30.357,32,44,34,44,128,,
2025-01-02,318,Nephirea,34.343,8.052,29.634,1,3.765,28.571,28,50,18,18,34,99,,
2025-01-02,291,ss_r_white_pony,32.323,7.271,27.7,2,3.938,28.571,32,35.714,17,16,32,99,,
2025-01-02,307,KaedeDayo,31.373,5.624,30.13,1,4.406,36.364,31.373,30,19,16,32,102,,
2025-01-02,230,BigSmo,30.07,6.589,28.583,3,4,37.5,21.311,36.207,54,33,43,143,,
2025-01-02,81,Pile,28.125,6.733,29.156,3,3.833,36.364,37.5,14,40,25,36,128,,
2025-01-02,133,OnlyStarDriver,26.562,5.623,28.061,2,4.088,54.545,21.429,20,36,21,34,128,,
2025-01-02,225,MythAndroid,22.222,5.157,27.472,1,3.773,33.333,24,10.714,35,20,22,99,,
2025-01-02,171,JustaWeirdo,16.667,3.815,25.57,3,4.176,18.182,19.608,12.5,17,16,17,102,,
2025-01-02,357,chommy,16.084,5.389,25.831,7,3.217,16.667,14.754,17.241,19,17,23,143,,
2025-01-02,59,neoburnz,61.176,13.51,28.317,10,3.942,60.606,61.111,61.538,61,59,104,170,,
2025-01-02,106,cafezinho,51.034,11.926,28.057,10,4.027,44.444,49.231,54.839,63,49,74,145,,
2025-01-02,109,Ephemeral,46.212,9.426,28.276,4,4.049,40,46.296,49.057,42,37,61,132,,
2025-01-02,102,MoltenAshes,45.517,6.667,31.299,2,4.682,62.5,44.262,36.538,42,37,66,145,,
2025-01-02,177,oh95,42.657,7.803,29.906,3,4.344,50,45.614,35.714,41,33,61,143,,
2025-01-02,143,mahzrunner,41.958,8.775,28.547,6,4.15,50,36.842,42.857,45,36,60,143,,
2025-01-02,307,KaedeDayo,40.69,7.687,28.304,4,4.458,50,36.923,41.935,43,36,59,145,,
2025-01-02,205,TBDhater,38.462,7.077,30.271,4,4.436,43.333,36.842,37.5,48,40,55,143,,
2025-01-02,219,Python,37.879,8.216,26.678,5,4.06,40,31.481,43.396,37,35,50,132,,
2025-01-02,223,VuhrCulls,37.059,5.921,29.817,3,4.619,48.485,38.889,29.231,57,51,63,170,,
2025-01-02,353,Solosion,33.793,6.056,29.459,3,4.592,55.556,27.692,33.871,29,19,49,145,,
2025-01-02,160,Skychael,32.576,7.533,27.356,6,3.953,44,29.63,30.189,37,28,43,132,,
2025-01-02,172,oolli,32.168,5.523,30.454,3,4.587,33.333,35.088,28.571,52,41,46,143,,
2025-01-02,159,legrandort,31.034,4.602,30.439,1,4.911,38.889,26.154,33.871,32,31,45,145,,
2025-01-02,293,KitasanBlack,25.294,3.315,29.941,0,4.93,33.333,26.389,20,77,38,43,170,,
2025-01-02,253,Rhummy,10.606,1.319,28.772,1,5.429,4,9.259,15.094,24,12,14,132,,
2025-01-02,45,Anoru_,56.897,13.189,26.651,6,3.424,70,56.863,51.111,44,35,66,116,,
2025-01-02,59,neoburnz,55.469,10.395,28.006,2,3.901,38.71,70,51.064,31,31,71,128,,
2025-01-02,87,Beokros,52.308,10.979,25.899,5,3.779,44.828,56.25,52.83,44,43,68,130,,
2025-01-02,109,Ephemeral,43.75,9.469,27.843,5,3.653,25,52.83,41.026,31,31,49,112,,
2025-01-02,277,Chemist,41.406,8.99,25.747,6,3.736,51.613,42,34.043,25,25,53,128,,
2025-01-02,148,uy5gf,40.0,7.635,25.899,2,4.019,41.379,31.25,47.17,46,34,52,130,,
2025-01-02,228,Dry,36.719,6.832,25.587,3,3.979,41.935,44,25.532,61,45,47,128,,
2025-01-02,46,AkihaPitsSniffer,33.929,8.454,24.813,8,3.474,45,32.075,30.769,34,22,38,112,,
2025-01-02,151,MageFlameFreeze,33.621,7.969,27.371,6,3.487,15,35.294,40,20,19,39,116,,
2025-01-02,133,OnlyWorldDaiStar,29.464,5.334,29.727,1,4.061,40,33.962,17.949,26,18,33,112,,
2025-01-02,159,legrandort,28.448,5.747,28.412,0,3.727,25,33.333,24.444,26,26,33,116,,
2025-01-02,285,miiarad,27.692,4.135,28.746,2,4.611,13.793,33.333,30.189,26,24,36,130,,
2025-01-02,205,TBDhater,26.923,5.784,28.014,5,3.914,20.69,27.083,30.189,37,28,35,130,,
2025-01-02,171,JustaWeirdo,18.75,2.818,28.469,0,4.458,16.129,18,21.277,23,19,24,128,,
2025-01-02,357,chommy,16.071,3.767,25.119,4,3.778,5,9.434,30.769,16,15,18,112,,
2025-01-02,359,Jaan,9.483,2.351,23.044,1,3.364,0,11.765,11.111,15,10,11,116,,
2025-01-02,52,Thaleko,67.647,14.567,27.547,2,3.652,70.588,69.767,64.286,32,30,69,102,,
2025-01-02,45,Anoru_,50.943,10.284,28.438,4,3.926,81.818,48.837,46.154,39,31,54,106,,
2025-01-02,276,hmsuis,45.098,8.005,28.794,1,4.043,47.059,44.186,45.238,28,25,46,102,,
2025-01-02,106,cafezinho,43.925,9.555,28.598,7,3.809,42.105,50,39.583,46,36,47,107,,
2025-01-02,88,Emdiel,43.023,9.117,26.737,4,3.919,33.333,47.222,42.105,32,26,37,86,,
2025-01-02,104,uomi,41.739,9.759,24.982,6,3.646,35.294,38.095,46.429,26,23,48,115,,
2025-01-02,201,rorf,41.121,11.32,26.868,10,3.364,47.368,45,35.417,33,29,44,107,,
2025-01-02,76,comfv,39.252,7.646,28.883,2,3.881,73.684,27.5,35.417,21,17,42,107,,
2025-01-02,175,Kirox,37.736,8.284,27.576,4,3.7,27.778,42.857,36.957,45,31,40,106,,
2025-01-02,148,uy5gf,37.736,6.483,30.164,5,4.4,63.636,44.186,26.923,41,25,40,106,,
2025-01-02,98,comete,34.906,7.183,29.024,3,3.811,33.333,38.095,32.609,39,26,37,106,,
2025-01-02,116,MAKENAI,34.884,5.694,29.177,2,4.333,33.333,38.889,31.579,24,15,30,86,,
2025-01-02,286,Lakumix,33.913,6.863,25.665,2,3.923,29.412,33.333,35.714,25,24,39,115,,
2025-01-02,207,Wolbachia,33.043,7.394,26.71,2,3.711,11.765,26.19,44.643,26,25,38,115,,
2025-01-02,228,Dry,28.431,6.044,26.505,2,3.862,29.412,32.558,23.81,41,28,29,102,,
2025-01-02,160,Skychael,28.302,5.829,27.998,4,4.1,54.545,18.605,30.769,27,21,30,106,,
2025-01-02,121,Janoxx,27.358,6.949,23.935,5,3.414,44.444,28.571,19.565,18,17,29,106,,
2025-01-02,133,OnlyWorldDaiStar,23.256,4.404,29.001,3,4.3,50,25,13.158,20,11,20,86,,
2025-01-02,180,psirockin,22.093,5.744,26.842,4,3.579,41.667,22.222,15.789,20,15,19,86,,
2025-01-02,157,CM02,20.755,4.949,28.698,3,3.545,22.222,26.19,15.217,24,21,22,106,,
2025-01-02,259,Patoche49,20.0,3.541,29.185,1,4.174,11.765,26.19,17.857,18,17,23,115,,
2025-01-02,357,chommy,19.811,3.987,26.803,2,4.143,27.273,16.279,21.154,14,14,21,106,,
2025-01-02,171,JustaWeirdo,17.757,1.374,30.851,0,5.474,21.053,20,14.583,13,12,19,107,,
2025-01-02,334,2skr,15.686,2.928,28.826,1,4.188,11.765,23.256,9.524,16,13,16,102,,
2025-01-03,59,neoburnz,63.699,12.383,27.765,5,4.086,62.857,57.143,72.917,47,46,93,146,,
2025-01-03,144,LiljaKatsuragi,47.518,7.478,29.645,2,4.448,76,32.812,51.923,59,53,67,141,,
2025-01-03,307,KaedeDayo,45.205,7.629,29.424,3,4.439,60,26.984,58.333,39,33,66,146,,
2025-01-03,177,oh95,44.681,8.618,28.346,5,4.175,60,40.625,42.308,47,41,63,141,,
2025-01-03,219,Python,44.348,12.366,26.449,9,3.373,32,54.762,41.667,38,36,51,115,,
2025-01-03,277,Chemist,39.041,7.444,28.436,4,4.228,51.429,31.746,39.583,22,22,57,146,,
2025-01-03,205,TBDhater,36.522,7.845,30.532,5,4,32,35.714,39.583,39,35,42,115,,
2025-01-03,109,Ephemeral,36.364,7.835,27.892,3,3.969,47.368,30.233,38.462,21,17,32,88,,
2025-01-03,156,zental,35.227,10.068,26.78,6,3.484,42.105,34.884,30.769,22,21,31,88,,
2025-01-03,353,Solosion,32.174,5.289,32.163,1,4.378,44,19.048,37.5,15,13,37,115,,
2025-01-03,172,oolli,31.304,5.774,28.708,1,4.222,40,26.19,31.25,39,31,36,115,,
2025-01-03,159,legrandort,31.206,4.651,30.086,0,4.591,56,28.125,23.077,30,30,44,141,,
2025-01-03,223,VuhrCulls,30.496,5.629,28.683,4,4.279,40,28.125,28.846,41,36,43,141,,
2025-01-03,279,Dounutbeater,26.136,8.596,24.893,5,2.87,42.105,27.907,11.538,20,18,23,88,,
2025-01-03,285,miiarad,25.0,5.146,28.242,1,4.045,31.579,32.558,7.692,16,14,22,88,,
2025-01-03,334,2skr,19.178,3.664,29.587,2,4.357,20,19.048,18.75,20,19,28,146,,
2025-01-03,150,Bommie,53.097,6.632,29.714,3,4.55,29.412,50,64,72,54,60,113,,
2025-01-03,318,Nephirea,53.097,5.742,31.298,1,4.733,41.176,56.522,54,32,31,60,113,,
2025-01-03,220,KanzakiRanko,50.0,10.424,28.298,5,3.192,52.381,43.478,56.757,32,31,52,104,,
2025-01-03,179,Floth,48.889,10.457,28.161,7,3.273,42.857,51.282,48.649,28,24,44,90,,
2025-01-03,276,hmsuis,47.788,7.584,31.264,3,3.944,73.684,45,38.235,35,33,54,113,,
2025-01-03,201,rorf,47.191,9.524,29.839,7,3.524,60,46.512,41.935,21,19,42,89,,
2025-01-03,325,Swapin,46.018,5.683,31.031,3,4.577,64.706,32.609,52,32,29,52,113,,
2025-01-03,154,Sayuriii,38.053,6.401,29.656,5,3.884,42.105,33.333,44.118,47,35,43,113,,
2025-01-03,259,Patoche49,37.168,5.645,30.114,4,4.143,57.895,33.333,32.353,31,28,42,113,,
2025-01-03,228,Dry,35.955,8.467,25.141,9,3.312,40,37.209,32.258,40,30,32,89,,
2025-01-03,207,Wolbachia,34.831,5.654,28.062,3,4.065,26.667,27.907,48.387,22,17,31,89,,
2025-01-03,214,Torradinhas,32.039,6.714,27.044,4,3.182,50,28.261,29.268,28,24,33,103,,
2025-01-03,319,MarikaMizushima,31.111,4.461,29.956,2,4.143,21.429,28.205,37.838,23,19,28,90,,
2025-01-03,148,uy5gf,29.808,6.919,26.407,6,3,38.095,30.435,24.324,38,22,31,104,,
2025-01-03,324,KNotAnyMore,29.126,4.871,30.674,2,3.667,6.25,19.565,48.78,25,20,30,103,,
2025-01-03,322,Catge,26.549,1.852,34.543,0,5.5,29.412,23.913,28,29,24,30,113,,
2025-01-03,164,IAmAsianNoob,25.556,4.108,28.524,1,3.87,21.429,25.641,27.027,17,13,23,90,,
2025-01-03,110,Hachiman215,23.301,3.854,29.043,1,3.708,37.5,23.913,17.073,30,16,24,103,,
2025-01-03,171,JustaWeirdo,20.354,3.501,29.849,2,3.913,15.789,15,32.353,20,14,23,113,,
2025-01-03,357,chommy,19.231,5.205,25.186,6,2.65,14.286,21.739,18.919,16,16,20,104,,
2025-01-03,170,hubcioskubcio,19.101,2.409,30.329,1,4.529,20,20.93,16.129,21,15,17,89,,
2025-01-03,334,2skr,17.476,4.171,27.783,2,2.833,12.5,17.391,19.512,20,15,18,103,,
2025-01-03,225,MythAndroid,17.308,1.801,33.49,0,4.611,14.286,19.565,16.216,37,16,18,104,,
2025-01-03,253,Rhummy,13.333,2.555,26.169,1,3.583,7.143,7.692,21.622,13,9,12,90,,
2025-01-04,59,neoburnz,61.151,12.483,28.879,6,3.753,81.818,60.656,46.667,46,43,85,139,,
2025-01-04,220,KanzakiRanko,51.613,10.127,29.754,3,3.812,40,40.816,71.111,34,33,64,124,,
2025-01-04,201,rorf,49.64,9.41,26.462,3,3.899,51.515,49.18,48.889,51,46,69,139,,
2025-01-04,109,Ephemeral,48.276,8.4,28.483,3,4.157,40.909,41.667,60.784,40,37,70,145,,
2025-01-04,351,kabigon,46.897,9.501,29.581,6,3.912,45.455,45.833,49.02,37,34,68,145,,
2025-01-04,119,Fumiii,45.833,10.333,27.445,5,3.564,47.826,46.296,44.186,48,44,55,120,,
2025-01-04,91,Baikinman,37.5,7.242,29.984,2,3.844,73.913,22.222,37.209,65,29,45,120,,
2025-01-04,319,MarikaMizushima,35.484,6.668,30.015,3,4,13.333,28.571,57.778,31,29,44,124,,
2025-01-04,325,Swapin,31.667,5.867,29.757,2,3.974,47.826,33.333,20.93,28,20,38,120,,
2025-01-04,236,Serozero,29.032,6.262,28.124,4,3.806,40,20.408,31.111,30,23,36,124,,
2025-01-04,207,Wolbachia,25.517,4.104,28.651,3,4.595,22.727,19.444,35.294,23,22,37,145,,
2025-01-04,148,uy5gf,22.5,4.612,28.619,3,3.815,17.391,27.778,18.605,28,14,27,120,,
2025-01-04,171,JustaWeirdo,21.583,3.428,30.675,2,4.467,27.273,19.672,20,26,22,30,139,,
2025-01-04,225,MythAndroid,21.379,2.715,31.193,0,4.871,22.727,20.833,21.569,59,29,31,145,,
2025-01-04,357,chommy,20.144,4.054,25.448,3,3.964,21.212,18.033,22.222,21,18,28,139,,
2025-01-04,253,Rhummy,18.548,4.63,28.084,5,3.609,20,18.367,17.778,27,19,23,124,,
2025-01-04,70,MahiruShiina,52.033,10.554,27.632,7,3.828,45.455,48.276,60.465,62,52,64,123,,
2025-01-04,106,cafezinho,50.0,10.478,28.217,6,3.78,62.5,45.283,51.02,57,42,59,118,,
2025-01-04,201,rorf,46.97,9.366,28.918,6,3.919,37.5,46.939,50.847,32,29,62,132,,
2025-01-04,109,Ephemeral,44.8,8.592,28.94,5,3.804,33.333,41.071,55.556,42,38,56,125,,
2025-01-04,307,KaedeDayo,44.068,6.722,29.475,1,4.308,43.75,49.057,38.776,27,23,52,118,,
2025-01-04,172,oolli,42.424,6.579,30.347,1,4.304,41.667,48.98,37.288,53,43,56,132,,
2025-01-04,351,kabigon,42.4,8.468,27.531,3,3.679,33.333,46.429,42.222,37,36,53,125,,
2025-01-04,144,LiljaKatsuragi,40.65,5.591,28.816,1,4.48,31.818,31.034,58.14,46,37,50,123,,
2025-01-04,205,TBDhater,38.983,8.277,28.994,7,3.783,37.5,39.623,38.776,48,38,46,118,,
2025-01-04,291,ss_r_white_pony,34.091,5.675,28.097,4,4.356,29.167,24.49,44.068,29,25,45,132,,
2025-01-04,159,legrandort,32.52,4.585,30.301,2,4.55,27.273,29.31,39.535,32,30,40,123,,
2025-01-04,236,Serozero,26.4,6.205,29.044,4,3.394,25,30.357,22.222,43,26,33,125,,
2025-01-04,223,VuhrCulls,25.688,3.72,30.338,1,4.607,21.053,28.947,25,29,25,28,109,,
2025-01-04,253,Rhummy,20.0,4.605,29.626,2,3.44,29.167,16.071,20,33,19,25,125,,
2025-01-04,171,JustaWeirdo,17.797,2.418,28.623,1,4.81,18.75,9.434,26.531,19,14,21,118,,
2025-01-04,357,chommy,11.382,3.253,24.662,3,3.214,9.091,15.517,6.977,12,11,14,123,,
2025-01-04,70,MahiruShiina,61.832,13.002,26.683,11,3.667,47.059,60.714,67.241,74,64,81,131,,
2025-01-04,109,Ephemeral,53.623,9.934,28.788,6,3.892,44.444,55.357,56.364,46,45,74,138,,
2025-01-04,106,cafezinho,45.139,9.655,26.665,6,3.585,40,46.667,45.312,62,50,65,144,,
2025-01-04,179,Floth,43.478,6.426,30.015,1,4.3,44.444,30.357,56.364,23,22,60,138,,
2025-01-04,144,LiljaKatsuragi,42.361,7.623,28.431,3,3.951,50,30,51.562,57,41,61,144,,
2025-01-04,217,ShelterRin,41.985,6.067,28.752,1,4.309,47.059,33.929,48.276,45,37,55,131,,
2025-01-04,277,Chemist,41.985,7.064,27.119,3,4.127,52.941,33.929,46.552,17,17,55,131,,
2025-01-04,226,Jessi,38.938,8.543,28.175,4,3.5,65,23.913,42.553,28,26,44,113,,
2025-01-04,285,miiarad,35.507,6.314,28.613,2,3.98,29.63,33.929,40,26,23,49,138,,
2025-01-04,159,legrandort,34.722,6.214,28.66,3,3.98,40,31.667,35.938,40,39,50,144,,
2025-01-04,199,Oshino_bu,26.549,4.487,27.417,1,4.033,20,23.913,31.915,32,20,30,113,,
2025-01-04,205,TBDhater,26.549,4.485,29.73,2,4.1,30,17.391,34.043,27,24,30,113,,
2025-01-04,293,KitasanBlack,22.222,3.348,27.831,2,4.469,20,18.333,26.562,72,29,32,144,,
2025-01-04,334,2skr,17.557,3.33,30.599,2,3.783,17.647,17.857,17.241,21,17,23,131,,
2025-01-04,322,Catge,15.217,1.983,30.356,0,4.524,7.407,19.643,14.545,20,17,21,138,,
2025-01-04,338,ranny,14.159,2.76,29.111,2,3.75,10,13.043,17.021,21,10,16,113,,
2025-01-04,106,cafezinho,50.0,8.548,29.082,7,3.896,65,46.154,48.98,57,45,67,134,,
2025-01-04,81,Pile,49.359,8.942,28.159,6,3.61,68.966,52.239,36.667,84,57,77,156,,
2025-01-04,109,Ephemeral,47.328,8.524,27.856,9,3.774,48.148,41.379,54.348,36,35,62,131,,
2025-01-04,144,LiljaKatsuragi,45.985,7.836,29.007,7,3.825,50,40.909,51.02,57,47,63,137,,
2025-01-04,133,OnlyWorldDaiStar,37.405,5.086,30.403,0,4.184,66.667,27.586,32.609,56,35,49,131,,
2025-01-04,159,legrandort,37.226,6.467,29.257,5,3.784,54.545,31.818,36.735,38,36,51,137,,
2025-01-04,286,Lakumix,33.577,5.829,26.524,6,3.848,22.727,31.818,40.816,34,32,46,137,,
2025-01-04,322,Catge,31.343,3.843,31.88,2,4.571,45,32.308,24.49,30,28,42,134,,
2025-01-04,285,miiarad,31.343,3.514,30.61,1,4.714,45,24.615,34.694,16,14,42,134,,
2025-01-04,228,Dry,30.597,5.212,28.321,4,3.951,30,32.308,28.571,62,40,41,134,,
2025-01-04,319,MarikaMizushima,30.128,4.583,29.29,4,4.043,24.138,22.388,41.667,32,29,47,156,,
2025-01-04,199,Oshino_bu,29.008,4.335,29.646,3,4.211,22.222,27.586,34.783,37,22,38,131,,
2025-01-04,259,Patoche49,27.481,3.105,28.456,1,4.694,18.519,29.31,30.435,27,26,36,131,,
2025-01-04,293,KitasanBlack,27.007,4.04,28.364,3,4.135,18.182,30.303,26.531,68,34,37,137,,
2025-01-04,334,2skr,20.513,3.094,28.7,3,4.188,13.793,17.91,26.667,28,22,32,156,,
2025-01-04,180,psirockin,17.949,2.794,30.894,3,4.107,17.241,11.94,25,43,25,28,156,,
2025-01-04,52,Thaleko,68.939,15.025,27.465,7,3.802,77.273,60,76,48,47,91,132,,
2025-01-04,128,wideFrogeWorried,64.516,11.609,27.293,2,4.062,68.182,60.317,69.231,36,35,80,124,,
2025-01-04,45,Anoru_,54.074,10.267,28.343,4,4.041,84.615,44.262,50,56,36,73,135,,
2025-01-04,59,neoburnz,53.0,12.19,26.683,4,3.528,52.381,45.238,62.162,32,28,53,100,,
2025-01-04,119,Fumiii,52.632,8.209,27.592,2,4.433,60,45.455,56,47,42,60,114,,
2025-01-04,274,Mami,51.515,10.054,27.058,3,4.044,53.571,52.941,49.057,24,20,68,132,,
2025-01-04,88,Emdiel,48.78,9.36,27.349,4,4.067,62.5,42.593,48.889,60,48,60,123,,
2025-01-04,91,Baikinman,45.968,8.013,28.309,1,4.193,72.727,38.095,43.59,72,45,57,124,,
2025-01-04,179,Floth,44.737,8.718,28.411,4,4.176,50,34.091,52,23,23,51,114,,
2025-01-04,230,BigSmo,41.667,7.276,29.802,4,4.345,50,23.529,54.717,48,39,55,132,,
2025-01-04,181,Yolowolf75,40.741,6.448,29.29,4,4.455,69.231,47.541,16.667,60,39,55,135,,
2025-01-04,100,753,40.196,8.378,28.183,5,4.122,35.294,42.553,39.474,45,28,41,102,,
2025-01-04,318,Nephirea,39.216,6.284,30.326,2,4.525,35.294,38.298,42.105,22,19,40,102,,
2025-01-04,150,Bommie,38.71,5.472,28.983,0,4.521,13.636,36.508,56.41,54,40,48,124,,
2025-01-04,276,hmsuis,38.211,5.896,28.933,1,4.553,41.667,35.185,40,28,25,47,123,,
2025-01-04,277,Chemist,37.879,7.388,26.86,4,4.1,40.909,31.667,44,23,23,50,132,,
