Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Player ID
2026-06-26 21:44:29,92.5,Renzou,31.783,61.104,2,15,0,4.756,13,0,0,31.783,5,8,41,129,5,1,0,47
2026-06-03 21:55:49,98.44,accelerator11,39.416,121.801,15,29,0,3.593,29,0,0,39.416,19,7,54,137,5,1,0,49
2026-06-06 18:20:43,100.06,accelerator11,39.024,101.272,6,20,2,3.938,24,0,0,39.024,13,8,48,123,2,4,0,49
2026-06-18 22:03:41,99.5,accelerator11,44.92,133.26,12,19,1,3.952,40,0,0,44.92,16,21,84,187,4,1,1,49
2026-05-24 17:59:02,130.0,Sniparook,37.179,108.452,5,46,0,3.845,30,0,0,37.179,6,21,58,156,1,3,2,50
2026-06-06 18:20:43,97.07,Sniparook,40.136,99.323,5,26,0,3.915,25,0,0,40.136,10,16,59,147,4,2,0,50
2026-06-18 22:03:41,98.14,Sniparook,47.619,83.235,3,15,0,4.862,20,0,0,47.619,4,8,80,168,3,3,0,50
2026-06-26 21:44:29,96.69,Sniparook,48.062,118.869,6,15,0,4.113,29,0,0,48.062,10,16,62,129,5,1,0,50
2026-03-07 22:02:31,117.84,Chata,44.366,137.45,7,26,0,4.0,28,0,0,44.366,11,12,63,142,6,0,0,51
2026-05-24 17:59:02,120.97,Chata,53.521,181.235,16,33,0,3.645,41,0,0,53.521,20,17,76,142,5,0,1,51
2026-06-06 18:20:43,104.84,Chata,43.537,116.063,11,26,0,3.812,27,0,0,43.537,14,10,64,147,4,2,0,51
2026-06-06 18:20:43,105.0,Thaleko,47.205,121.121,11,33,0,4.0,34,0,0,47.205,21,11,76,161,4,2,0,52
2026-06-06 18:20:43,95.0,Lika,35.772,90.946,4,20,1,3.955,22,0,0,35.772,11,8,44,123,2,4,0,58
2026-02-06 06:03:08,16.818,neoburnz,41.935,14.744,4,28,0,3.938,29,0,0,41.935,4,16,65,155,4,2,0,59
2026-05-24 17:59:02,118.3,neoburnz,41.509,81.148,2,48,0,4.636,19,0,0,41.509,6,6,66,159,2,3,1,59
2026-06-06 18:20:43,98.17,neoburnz,39.13,75.014,5,33,0,4.556,18,0,0,39.13,15,2,63,161,4,2,0,59
2026-06-18 22:03:41,95.93,neoburnz,40.476,69.141,4,15,0,5.0,14,0,0,40.476,6,6,68,168,3,3,0,59
2026-07-05 15:51:11,93.62,neoburnz,48.78,125.98,6,21,0,3.25,26,0,0,48.78,10,9,40,82,3,0,1,59
2026-05-24 17:59:02,130.0,Yokipi,38.926,127.68,9,41,1,3.552,30,0,0,38.926,12,11,58,149,2,4,0,64
2026-06-26 21:44:29,83.26,bamboo,41.176,72.067,4,16,0,4.746,18,0,0,41.176,7,3,63,153,3,3,0,66
2026-06-03 21:55:49,90.76,MahiruShiina,26.056,55.514,4,37,0,4.27,16,0,0,26.056,4,6,37,142,1,5,0,70
2026-06-06 18:20:43,86.99,MahiruShiina,26.263,69.503,2,25,1,3.654,15,0,0,26.263,5,7,26,99,2,4,0,70
2026-06-18 22:03:41,87.3,MahiruShiina,29.787,46.979,1,15,2,5.089,13,0,0,29.787,3,6,56,188,2,3,1,70
2026-06-26 21:44:29,80.0,ruuka,33.333,61.914,1,15,2,4.651,14,0,0,33.333,7,4,43,129,5,1,0,72
2026-06-18 22:03:41,86.86,neptune,39.227,54.79,1,15,0,5.127,12,0,0,39.227,4,2,71,181,2,4,0,77
2026-06-26 21:44:29,84.05,neptune,36.429,55.919,1,21,0,5.137,12,0,0,36.429,3,8,51,140,2,4,0,77
2026-06-26 21:44:29,91.19,doomchicken,35.0,67.334,2,21,1,4.776,17,0,0,35,6,9,49,140,2,4,0,78
2026-03-07 22:02:31,100.0,JuliAless64,36.8,115.812,3,25,0,3.804,23,0,0,36.8,9,10,46,125,3,3,0,79
2026-06-03 21:55:49,97.2,JuliAless64,32.759,62.838,2,22,0,4.316,11,0,0,32.759,7,3,38,116,2,4,0,79
2026-06-18 22:03:41,91.5,JuliAless64,37.433,58.039,2,19,0,5.029,14,0,0,37.433,6,6,70,187,4,1,1,79
2026-05-24 17:59:02,110.0,ShiinaMahiru,37.736,77.668,0,48,0,4.567,21,0,0,37.736,8,7,60,159,2,3,1,82
2026-05-24 17:59:02,105.0,Beokros,23.077,61.16,4,46,0,4.167,14,0,0,23.077,4,5,36,156,1,3,2,87
