Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs,Player ID,Offlist hit
2026-05-25 15:51:09,92.36,ElJuanchi,32.54,41.832,0,7,1,5.585,4,0,0,32.54,3,0,41,126,3,2,0,84,19.802,19.841,25,2,2,21,4,1,0,4.84,399,20
2026-06-20 01:57:10,71.902,ElJuanchi,32.051,58.616,2,4,0,4.48,6,0,0,32.051,2,4,25,78,1,4,0,80,25,12.821,10,2,1,8,2,1,1,3.6,399,17
2026-03-18 15:43:11,72.343,anicomi,28.346,55.104,0,5,0,4.694,12,0,0,28.346,5,5,36,127,3,3,0,67.647,13.978,26.772,34,4,0,23,11,1,0,4.147,405,13
2026-05-25 15:51:09,81.144,anicomi,15.054,27.573,1,8,1,5.071,2,0,0,15.054,2,0,14,93,3,2,0,46.154,2.985,27.957,26,3,2,12,14,1,0,3.923,405,2
2026-06-20 01:57:10,66.25,anicomi,34.351,53.936,2,7,1,4.911,9,0,0,34.351,3,6,45,131,0,4,1,78.378,17.021,28.244,37,5,0,29,8,3,0,4.189,405,16
2026-07-20 14:19:07,70.58,anicomi,34.706,63.565,3,2,4,4.966,15,0,0,34.706,8,3,59,170,1,5,0,73.077,17.797,30.588,52,3,0,38,14,1,1,4.692,405,21
2026-03-13 15:56:00,100.0,zokie,36.264,0.0,4,6,1,4.424,9,0,0,36.264,6,3,33,91,2,3,0,82.143,15.873,30.769,28,1,1,23,5,3,0,3.786,413,10
2026-03-18 15:43:11,87.91,YellowRose,44.444,114.645,7,6,0,4.133,28,0,0,44.444,12,12,60,135,3,3,0,83.673,22.093,36.296,49,7,1,41,8,3,2,3.816,417,19
2026-04-30 15:50:01,93.58,YellowRose,42.484,81.539,6,8,3,5.062,14,0,0,42.484,9,3,65,153,2,3,0,86.538,19.802,33.987,52,3,1,45,7,1,0,4.519,417,20
2026-05-13 18:19:33,94.337,YellowRose,46.207,66.814,1,12,1,5.149,13,0,0,46.207,7,4,67,145,3,3,0,87.755,25,33.793,49,0,1,43,6,1,0,4.816,417,24
2026-05-25 15:51:09,95.498,YellowRose,36.508,57.315,1,7,1,5.326,8,0,0,36.508,5,1,46,126,3,2,0,72.727,17.073,34.921,44,8,4,32,12,2,0,4.091,417,14
2026-06-20 01:57:10,87.7,YellowRose,36.538,73.452,3,10,0,4.447,12,0,0,36.538,7,4,38,104,2,3,0,58.824,25.714,32.692,34,2,2,20,14,1,1,3.588,417,18
2026-07-20 14:19:07,87.79,YellowRose,34.94,36.386,0,9,2,5.655,4,0,0,34.94,1,4,58,166,3,2,1,63.793,19.444,34.94,58,2,2,37,21,2,0,4.431,417,21
2026-04-30 15:50:01,85.836,keysha18,41.29,57.434,2,6,0,5.359,6,0,0,41.29,3,0,64,155,3,2,0,76.786,21.212,36.129,56,4,2,43,13,0,0,4.768,419,21
2026-05-13 18:19:33,86.21,keysha18,49.655,80.667,3,12,1,5.014,15,0,0,49.655,7,7,72,145,3,3,0,86.275,29.787,35.172,51,3,3,44,7,1,0,4.078,419,28
2026-05-15 15:47:39,86.21,keysha18,40.845,63.64,1,12,2,5.31,11,0,0,40.845,4,2,58,142,4,1,0,76.087,23.958,32.394,46,1,0,35,11,1,0,4.783,419,23
2026-05-25 15:51:09,86.993,keysha18,38.793,47.221,2,4,2,5.867,6,0,0,38.793,3,0,45,116,2,3,0,86.842,15.385,32.759,38,3,0,33,5,0,0,5.605,419,12
2026-06-20 01:57:10,81.29,keysha18,41.304,58.971,0,4,2,4.974,9,0,0,41.304,2,5,38,92,5,0,0,74.286,21.053,38.043,35,2,1,26,9,1,0,4.2,419,12
2026-07-12 00:28:30,82.14,keysha18,41.346,68.561,2,4,0,4.814,12,0,0,41.346,4,6,43,104,1,3,0,85.185,25.974,25.962,27,1,0,23,4,2,0,4.0,419,20
2026-07-20 14:19:07,83.11,keysha18,40.361,55.412,2,11,1,5.433,10,0,0,40.361,4,3,67,166,3,3,0,72.917,27.119,28.916,48,3,3,35,13,0,0,4.562,419,32
2026-07-31 12:04:35,84.92,Keysha,43.407,48.815,0,7,3,5.595,9,0,0,43.407,3,4,79,182,3,2,1,90.741,23.438,29.67,54,1,1,49,5,1,0,5.111,419,30
2026-06-20 01:57:10,60.0,Raphtelia,9.615,11.364,0,10,2,5.3,1,0,0,9.615,0,1,10,104,2,3,0,100,4.082,5.769,6,1,0,6,0,0,0,4.667,426,4
2026-04-30 15:50:01,110.31,HaruUrara,57.143,142.046,3,2,1,4.203,26,0,0,57.143,8,11,64,112,3,2,0,87.179,41.096,34.821,39,6,0,34,5,0,0,3.615,430,30
2026-06-20 01:57:10,113.12,HaruUrara,46.565,83.64,2,7,3,4.475,16,0,0,46.565,4,11,61,131,0,4,1,65,38.462,30.534,40,6,2,26,14,1,0,4.1,430,35
2026-07-12 00:28:30,105.62,HaruUrara,50.0,112.249,5,9,2,4.038,32,0,0,50,7,16,78,156,2,4,0,95.238,33.333,26.923,42,5,0,40,2,0,2,3.929,430,38
2026-03-13 15:56:00,75.94,Luna,36.364,0.0,0,4,0,5.583,8,0,0,36.364,1,4,48,132,4,1,0,67.742,26.733,23.485,31,2,0,21,10,0,0,4.548,431,27
2026-05-15 15:47:39,96.099,Luna,38.816,39.884,0,9,5,5.949,7,0,0,38.816,0,6,59,152,2,3,0,74.286,28.205,23.026,35,2,2,26,9,3,0,4.886,431,33
2026-05-25 15:51:09,97.168,Luna,34.483,40.403,0,4,1,5.875,6,0,0,34.483,3,3,40,116,2,3,0,79.167,22.826,20.69,24,0,0,19,5,1,0,4.917,431,21
2026-06-12 12:26:12,69.0,Luna,39.873,51.166,2,7,2,5.429,9,0,0,39.873,5,6,63,158,4,2,0,70.27,30.579,23.418,37,4,2,26,11,2,0,3.838,431,37
2026-03-18 15:43:11,105.0,IDeja,44.361,101.636,6,7,1,4.271,22,0,0,44.361,9,6,59,133,2,4,0,92.683,22.826,30.827,41,5,1,38,3,0,0,3.854,432,21
2026-04-09 15:36:48,105.42,IDeja,50.676,111.505,4,5,0,4.4,23,0,0,50.676,7,10,75,148,2,3,1,89.062,21.429,43.243,64,9,2,57,7,2,0,3.984,432,18
2026-04-30 15:50:01,106.7,Deja_,46.154,94.627,0,5,3,4.6,19,0,0,46.154,4,17,60,130,3,2,0,96,15,38.462,50,5,0,48,2,1,0,4.54,432,12
2026-06-20 01:57:10,100.0,Dav1d,32.051,65.265,1,4,0,4.28,8,0,0,32.051,2,4,25,78,1,4,0,88.235,16.393,21.795,17,1,0,15,2,0,0,4.059,441,10
2026-07-12 00:28:30,85.58,Dav1d,37.87,71.41,8,9,2,4.844,16,0,0,37.87,10,3,64,169,2,4,0,86.275,16.949,30.178,51,9,4,44,7,0,1,4.137,441,20
2026-03-13 15:56:00,82.51,onai,33.036,0.0,1,6,0,4.973,9,0,0,33.036,3,3,37,112,1,4,0,90,20.652,17.857,20,2,0,18,2,0,1,5.45,451,19
2026-04-09 15:36:48,80.62,AkatsukiKirika,36.22,56.551,2,9,0,5.283,8,0,0,36.22,3,5,46,127,3,3,0,90.909,24.762,17.323,22,1,0,20,2,1,1,5.182,451,26
2026-05-15 15:47:39,78.444,AkatsukiKirika,46.711,41.35,0,9,1,6.028,4,0,0,46.711,1,2,71,152,2,3,0,95,29.464,26.316,40,1,1,38,2,0,0,5.625,451,33
2026-06-20 01:57:10,76.48,onai,37.405,45.786,1,7,1,5.163,6,0,0,37.405,1,5,49,131,0,4,1,96,23.585,19.084,25,1,0,24,1,1,0,4.76,451,25
2026-04-30 15:50:01,92.45,RyoutaVN,33.333,72.619,1,4,4,4.625,14,0,0,33.333,2,9,40,120,1,4,0,96,16.842,20.833,25,5,0,24,1,0,0,3.8,453,16
2026-06-20 01:57:10,82.08,RyoutaVN,36.364,89.158,6,10,0,4.175,18,0,0,36.364,11,3,40,110,4,1,0,95.238,22.472,19.091,21,7,1,20,1,0,1,2.81,453,20
2026-03-13 15:56:00,63.51,hakohoka,13.393,0.0,2,6,3,4.933,5,0,0,13.393,3,1,15,112,1,4,0,100,4.902,8.929,10,3,0,10,0,0,0,3.9,462,5
2026-03-18 15:43:11,69.28,hakohoka,15.827,32.264,0,8,4,4.5,7,0,0,15.827,3,4,22,139,4,2,0,94.118,4.918,12.23,17,4,0,16,1,0,0,4.176,462,6
2026-04-09 15:36:48,67.275,hakohoka,14.865,16.865,0,5,4,5.682,3,0,0,14.865,2,0,22,148,2,3,1,100,9.353,6.081,9,0,0,9,0,0,0,5.444,462,13
2026-04-30 15:50:01,65.212,hakohoka,15.672,42.64,2,9,1,4.571,11,0,0,15.672,5,4,21,134,3,2,0,100,5.833,10.448,14,5,0,14,0,0,0,3.857,462,7
2026-05-21 18:41:49,91.37,metak,34.783,45.679,1,6,2,5.768,7,0,0,34.783,2,3,56,161,3,1,1,80.769,12.844,32.298,52,5,0,42,10,0,0,5.404,466,14
