Timestamp,Rank,Player name,Guess rate,Usefulness,erigs,0/8s,7/8s,avg/8,# 3/8s or below,OP guess rate,ED guess rate,IN guess rate,Lives taken,Lives saved,Total hit,Total songs,WIN,LOSE,TIE,Onlist,Offlist,Rig %,Rigs,Solo rigs,Missed solos,Rigs hit,Rigs missed,Lives lost on rigs,Offlist erigs,avg/8 of your rigs
2026-01-08 15:39:44,7.871,Catge,24.793,7.118,4,16,0,4,14,26.316,21.818,27.66,7,3,30,121,5,1,0,71.429,10.753,23.14,28,7,2,20,8,2,0,3.143
2026-01-08 15:39:44,9.337,legrandort,24.49,5.152,1,10,0,4.417,6,25,31.707,16.216,4,1,24,98,2,4,0,100,7.5,18.367,18,0,0,18,0,0,0,4.278
2026-01-08 15:39:44,6.487,Spartric,24.49,5.946,3,10,1,4.25,6,55,17.073,16.216,4,0,24,98,2,4,0,40.476,12.5,42.857,42,2,4,17,25,4,0,3.071
2026-01-08 15:39:44,9.787,chemist,19.008,6.43,4,16,0,3.696,13,15.789,20,19.149,5,5,23,121,5,1,0,73.333,11.321,12.397,15,6,2,11,4,0,0,2.533
2026-01-08 15:39:44,8,OkitaNobu,14.815,5.29,4,19,0,3.6,11,16,12.5,16.667,8,1,20,135,3,3,0,32.203,1.316,43.704,59,10,7,19,40,5,0,2.576
2026-01-08 15:39:44,3.723,2skr,11.852,2.966,1,19,0,4.312,6,8,7.143,18.519,3,2,16,135,3,3,0,38.095,7.018,15.556,21,6,6,8,13,3,0,2.048
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-11 00:25:47,15.016,PoolNoodle,53.704,18.785,7,23,0,3.138,39,61.538,47.826,57.143,14,16,58,108,4,1,0,93.75,46.739,14.815,16,3,1,15,1,0,4,2
2026-01-11 00:25:47,13,neptune,40.26,15.947,5,15,0,2.839,23,8.333,37.838,57.143,13,4,31,77,4,1,0,70.968,19.565,40.26,31,5,4,22,9,4,1,2.129
2026-01-11 00:25:47,17.48,watashiii,39.683,19.595,8,6,0,2.24,22,70,38.462,29.63,9,11,25,63,3,2,0,54.839,25,49.206,31,7,5,17,14,9,2,1.581
2026-01-11 00:25:47,12.927,Nephirea,39.286,14.782,5,12,0,2.818,24,23.81,34.375,54.839,9,12,33,84,1,4,0,100,22.727,21.429,18,2,0,18,0,0,3,3
2026-01-11 00:25:47,10.685,Dav1d1,37.037,14.803,7,6,0,2.933,20,28.571,33.333,48.148,12,6,30,81,1,4,0,87.879,2.083,40.741,33,9,2,29,4,1,0,2.636
2026-01-11 00:25:47,13,peeku,35.106,12.196,4,14,1,3.121,20,42.857,34.211,31.429,8,8,33,94,3,2,0,72.414,18.462,30.851,29,9,1,21,8,1,1,2.759
2026-01-11 00:25:47,15.109,kaededayo,35.065,13.828,3,15,0,2.778,22,16.667,32.432,46.429,10,6,27,77,4,1,0,80.769,11.765,33.766,26,2,3,21,5,0,0,2.346
2026-01-11 00:25:47,8.962,legrandort,34.568,11.126,3,6,0,3.357,16,33.333,33.333,37.037,7,7,28,81,1,4,0,84,12.5,30.864,25,4,0,21,4,1,1,3
2026-01-11 00:25:47,8.565,zokie,34.043,10.523,3,14,0,3.375,19,47.619,31.579,28.571,7,8,32,94,3,2,0,76,18.841,26.596,25,4,3,19,6,1,1,2.8
2026-01-11 00:25:47,13.647,Provenance,33.333,11.937,5,13,0,3.222,17,50,36.111,25.714,6,11,27,81,2,3,0,69.231,16.364,32.099,26,4,3,18,8,1,1,2.154
2026-01-11 00:25:47,12.5,Komari,32.099,11.325,4,13,0,3.231,16,30,38.889,25.714,7,7,26,81,2,3,0,54.545,16.667,40.741,33,0,3,18,15,4,1,2.424
2026-01-11 00:25:47,12,liljakatsuragi,30.556,8.551,2,23,0,3.636,20,46.154,19.565,36.735,9,3,33,108,4,1,0,59.091,10.938,40.741,44,7,9,26,18,3,0,2.455
2026-01-11 00:25:47,13.493,AnnaYanami,28.395,9.711,5,6,0,3.348,12,33.333,21.212,33.333,6,5,23,81,1,4,0,91.667,17.391,14.815,12,1,0,11,1,0,1,2.5
2026-01-11 00:25:47,13,Chata,26.667,11.921,6,9,0,2.562,11,35.714,25,22.727,6,3,16,60,2,3,0,46.154,11.765,43.333,26,10,5,12,14,6,0,1.923
2026-01-11 00:25:47,8.947,inta,24.468,6.784,2,14,0,3.652,13,33.333,31.579,11.429,6,3,23,94,3,2,0,68.182,11.111,23.404,22,5,3,15,7,0,0,2.727
2026-01-11 00:25:47,11.923,Heleos,20,7.849,3,9,0,2.917,9,35.714,12.5,18.182,3,3,12,60,2,3,0,45.455,5.263,36.667,22,10,3,10,12,8,0,1.727
2026-01-11 00:25:47,5.46,Feynox_,18.519,6.515,3,23,1,3.3,12,23.077,21.739,14.286,7,4,20,108,4,1,0,66.667,2.469,25,27,5,6,18,9,0,0,2.444
2026-01-11 00:25:47,9.146,Catge,18.519,5.528,2,13,0,3.733,8,10,19.444,20,5,3,15,81,2,3,0,65,3.279,24.691,20,0,1,13,7,1,0,2.9
2026-01-11 00:25:47,9.458,TypoNoob,18.333,6.488,3,9,0,3.182,6,21.429,20.833,13.636,3,0,11,60,2,3,0,100,9.259,10,6,0,0,6,0,0,0,2.667
2026-01-11 00:25:47,7.5,akatsukikirika,17.46,5.924,1,6,0,3.182,8,0,19.231,22.222,2,7,11,63,3,2,0,77.778,7.407,14.286,9,0,0,7,2,1,1,3
2026-01-11 00:25:47,7.833,Janoxx,16.883,8.823,6,15,1,2.154,11,33.333,13.514,14.286,7,4,13,77,4,1,0,76.923,4.688,16.883,13,9,3,10,3,0,0,1.154
2026-01-11 00:25:47,8,Shiku,16.667,4.942,1,12,0,3.357,8,28.571,9.375,16.129,3,2,14,84,1,4,0,44.444,3.509,32.143,27,4,5,12,15,3,1,2.333
2026-01-11 00:25:47,4.651,keysha18,16.667,3.984,2,23,0,4.111,7,7.692,13.043,22.449,5,0,18,108,4,1,0,50,8.14,20.37,22,2,3,11,11,3,0,2.773
2026-01-11 00:25:47,7.062,Zarelyyyx,15.957,4.473,2,14,0,3.733,7,9.524,21.053,14.286,4,1,15,94,3,2,0,70,1.351,21.277,20,1,1,14,6,4,0,3
2026-01-11 00:25:47,8.5,Hyo,11.905,6.263,3,12,0,1.9,10,9.524,12.5,12.903,5,4,10,84,1,4,0,29.412,7.463,20.238,17,5,1,5,12,4,1,2
2026-01-11 00:25:47,3.775,LordGrond,11.667,3.094,0,9,0,3.714,4,14.286,4.167,18.182,0,2,7,60,2,3,0,60,2,16.667,10,0,0,6,4,2,0,2.8
2026-01-11 00:25:47,3.879,Unborned,11.111,3.104,0,6,1,3.667,5,9.524,6.061,18.519,0,3,9,81,1,4,0,29.63,1.852,33.333,27,4,1,8,19,1,0,2.741
2026-01-11 00:25:47,7.83,JustAWeirdo,9.524,3.235,1,6,0,3.5,3,0,11.538,11.111,1,2,6,63,3,2,0,44.444,3.704,14.286,9,0,0,4,5,1,1,2.889
2026-01-11 00:25:47,8.139,Loomi,9.524,5.116,3,12,0,1.875,8,14.286,9.375,6.452,5,1,8,84,1,4,0,37.5,2.941,19.048,16,7,2,6,10,3,0,1.688
2026-01-11 00:25:47,4.613,FoopyPoopy,9.524,3.679,2,6,0,3.167,4,30,3.846,7.407,2,0,6,63,3,2,0,40,0,23.81,15,2,0,6,9,3,0,2.6
2026-01-11 00:25:47,1.449,xeyz,7.407,0.993,0,13,0,5,1,10,13.889,0,0,0,6,81,2,3,0,9.259,3.704,66.667,54,4,7,5,49,11,0,2.259
2026-01-11 00:25:47,2.034,ElJuanchi,3.896,1.251,1,15,0,4,1,0,5.405,3.571,1,0,3,77,4,1,0,40,1.389,6.494,5,1,0,2,3,0,0,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22 15:56:12,11.898,Nephirea,48.182,15.504,3,14,0,3.623,27,40,46,55,10,12,53,110,2,4,0,96.552,30.864,26.364,29,5,1,28,1,0,0,3.103
2026-01-22 15:56:12,11.884,Progenitor,41,13.975,2,17,1,3.439,24,50,52.273,25,6,14,41,100,4,1,0,70.455,17.857,44,44,6,6,31,13,4,0,2.727
2026-01-22 15:56:12,15,Tsui,40.196,16.893,6,11,0,2.927,28,58.333,36.364,32.353,11,13,41,102,3,3,0,50,36.486,27.451,28,6,5,14,14,1,4,2.286
2026-01-22 15:56:12,11.198,rorf,40,18.723,2,1,0,2.667,5,60,40,20,2,2,6,15,1,0,0,75,27.273,26.667,4,2,0,3,1,0,0,1.5
2026-01-22 15:56:12,14.682,tapumomo,31.818,10.612,5,14,0,3.714,18,35,38,22.5,9,4,35,110,2,4,0,68.75,16.667,29.091,32,7,2,22,10,3,1,2.969
2026-01-22 15:56:12,13.908,mangoss,30.769,11.81,3,13,0,3.222,22,42.857,30.909,24.39,6,18,36,117,2,4,0,65.789,13.924,32.479,38,8,4,25,13,2,0,2.553
2026-01-22 15:56:12,8.316,legrandort,30.392,10.509,5,11,0,3.516,16,20.833,36.364,29.412,7,6,31,102,3,3,0,88.889,9.333,26.471,27,7,2,24,3,0,0,3
2026-01-22 15:56:12,12.626,AnnaYanami,26.087,10.051,6,18,0,3.433,17,42.857,22.449,22.222,8,6,30,115,5,1,0,85,13.684,17.391,20,8,2,17,3,0,1,2.05
2026-01-22 15:56:12,9.593,Dav1d1,24.786,10.672,7,13,1,3,19,19.048,25.455,26.829,10,5,29,117,2,4,0,83.333,4.598,25.641,30,7,2,25,5,0,0,2.5
2026-01-22 15:56:12,5.27,keysha18,23.636,5.033,0,14,2,4.346,5,25,24,22.5,2,2,26,110,2,4,0,52.941,10.526,30.909,34,3,3,18,16,2,0,2.882
2026-01-22 15:56:12,11.103,chommy,23.529,8.884,5,11,0,3.333,13,37.5,13.636,26.471,8,2,24,102,3,3,0,80,9.756,19.608,20,5,2,16,4,0,0,2.3
